genome,fitness,behavior_descriptor
"[-0.36148006 -0.6543918   0.40108793 -0.17838774 -0.09109222  0.81456537
  0.53563139]",1,[-0.361 -0.654  0.401]
"[-0.37533947 -0.66573695  0.40437505 -0.20324471 -0.08857912  0.82825144
  0.51782503]",0,[-0.375 -0.666  0.404]
"[-0.37428646 -0.65159605  0.41820355 -0.18099074 -0.09087384  0.81803595
  0.52833444]",0,[-0.374 -0.652  0.418]
"[-0.3882659  -0.65564576  0.41821627 -0.19747282 -0.09125207  0.8348269
  0.52378704]",0,[-0.388 -0.656  0.418]
"[-0.37036149 -0.66054067  0.39584687 -0.1894437  -0.08328036  0.82392131
  0.52885953]",1,[-0.37  -0.661  0.396]
"[-0.37123395 -0.65747682  0.4029491  -0.19093695 -0.08698157  0.82128452
  0.53178454]",1,[-0.371 -0.657  0.403]
"[-0.37866682 -0.65694238  0.41763399 -0.1827533  -0.08453309  0.81855051
  0.52965216]",0,[-0.379 -0.657  0.418]
"[-0.38375934 -0.65463557  0.40342382 -0.20390808 -0.08810913  0.83542227
  0.52439698]",1,[-0.384 -0.655  0.403]
"[-0.38014281 -0.6513606   0.41321149 -0.20061123 -0.08514128  0.84153466
  0.52724602]",1,[-0.38  -0.651  0.413]
"[-0.37451265 -0.65188194  0.40571549 -0.17958201 -0.09560265  0.81392505
  0.52740956]",1,[-0.375 -0.652  0.406]
"[-0.37270645 -0.66672474  0.41443658 -0.21562853 -0.0952135   0.8286952
  0.51886287]",0,[-0.373 -0.667  0.414]
"[-0.36711524 -0.65277553  0.39097797 -0.18492758 -0.09745243  0.81145375
  0.52906105]",1,[-0.367 -0.653  0.391]
"[-0.37331235 -0.66442087  0.40242154 -0.18107166 -0.08959767  0.82448202
  0.52635135]",1,[-0.373 -0.664  0.402]
"[-0.36426782 -0.66348355  0.42143263 -0.18730771 -0.08201012  0.82163893
  0.52414579]",0,[-0.364 -0.663  0.421]
"[-0.37872845 -0.67014811  0.40866126 -0.21060971 -0.08159795  0.82724763
  0.5225459 ]",0,[-0.379 -0.67   0.409]
"[-0.38931313 -0.66564607  0.40290245 -0.20143775 -0.08940502  0.83387374
  0.53069074]",0,[-0.389 -0.666  0.403]
"[-0.37038448 -0.66098926  0.39861949 -0.19014171 -0.0945234   0.82757168
  0.53661389]",1,[-0.37  -0.661  0.399]
"[-0.37693407 -0.6625631   0.40070071 -0.20024119 -0.08279728  0.83307865
  0.52274862]",1,[-0.377 -0.663  0.401]
"[-0.37092912 -0.66473124  0.3933965  -0.19481509 -0.08107     0.82477529
  0.52296176]",1,[-0.371 -0.665  0.393]
"[-0.38381741 -0.65769463  0.40479228 -0.19851555 -0.08218331  0.83681448
  0.52261323]",1,[-0.384 -0.658  0.405]
"[-0.36635047 -0.66099123  0.40441805 -0.20917621 -0.07335606  0.82115369
  0.52586643]",1,[-0.366 -0.661  0.404]
"[-0.36674203 -0.66511594  0.41350532 -0.19185689 -0.08200089  0.81685439
  0.51371766]",0,[-0.367 -0.665  0.414]
"[-0.38144553 -0.66767736  0.41106331 -0.224242   -0.08727851  0.8288531
  0.51917548]",0,[-0.381 -0.668  0.411]
"[-0.38685737 -0.65581516  0.41834831 -0.19101435 -0.07927433  0.83050853
  0.52933396]",0,[-0.387 -0.656  0.418]
"[-0.36500306 -0.66250517  0.40364867 -0.18073888 -0.09525721  0.82515955
  0.52911338]",0,[-0.365 -0.663  0.404]
"[-0.38577825 -0.66398525  0.40972788 -0.1965694  -0.08232395  0.82374984
  0.51450499]",0,[-0.386 -0.664  0.41 ]
"[-0.37246266 -0.64809948  0.40931705 -0.17178669 -0.0860794   0.81243165
  0.51616836]",1,[-0.372 -0.648  0.409]
"[-0.38590075 -0.66145508  0.41481057 -0.20115132 -0.08580137  0.84184293
  0.52707693]",0,[-0.386 -0.661  0.415]
"[-0.36907336 -0.66344906  0.40512191 -0.2008865  -0.08014033  0.82162382
  0.52926926]",0,[-0.369 -0.663  0.405]
"[-0.36156186 -0.65267856  0.40092645 -0.174752   -0.08756278  0.81537612
  0.52978049]",1,[-0.362 -0.653  0.401]
"[-0.3705899  -0.66003377  0.40803614 -0.17835645 -0.08763976  0.81749921
  0.54230266]",0,[-0.371 -0.66   0.408]
"[-0.38244096 -0.66770272  0.39505344 -0.20657957 -0.08486919  0.82676904
  0.52998242]",0,[-0.382 -0.668  0.395]
"[-0.36704537 -0.65291529  0.40926865 -0.18992451 -0.09610737  0.82932555
  0.52969512]",1,[-0.367 -0.653  0.409]
"[-0.37974976 -0.66457116  0.42153594 -0.21657981 -0.08967823  0.82698856
  0.51447139]",0,[-0.38  -0.665  0.422]
"[-0.36701762 -0.65942939  0.4119107  -0.18801892 -0.09202048  0.82099926
  0.53505764]",0,[-0.367 -0.659  0.412]
"[-0.37195562 -0.67189105  0.41635312 -0.17613286 -0.08848161  0.81991785
  0.52277555]",0,[-0.372 -0.672  0.416]
"[-0.37995077 -0.6716704   0.40755189 -0.20835964 -0.08299853  0.83232573
  0.52242493]",0,[-0.38  -0.672  0.408]
"[-0.36485896 -0.66247387  0.40578636 -0.18736516 -0.08916348  0.81718446
  0.52292755]",0,[-0.365 -0.662  0.406]
"[-0.35962627 -0.65596346  0.39600739 -0.16702338 -0.09853838  0.81330726
  0.52057463]",0,[-0.36  -0.656  0.396]
"[-0.37317882 -0.6610167   0.40411554 -0.17879461 -0.08877168  0.81869471
  0.53518412]",1,[-0.373 -0.661  0.404]
"[-0.37630837 -0.65171124  0.40710315 -0.16918847 -0.08597486  0.81818501
  0.51935521]",1,[-0.376 -0.652  0.407]
"[-0.35909906 -0.66097259  0.40571043 -0.18419724 -0.08309273  0.81540237
  0.52708298]",0,[-0.359 -0.661  0.406]
"[-0.38501499 -0.67323976  0.40765795 -0.19521822 -0.07779987  0.81416116
  0.52589387]",0,[-0.385 -0.673  0.408]
"[-0.37804768 -0.65881799  0.40232162 -0.19420484 -0.09114321  0.82704655
  0.52731649]",1,[-0.378 -0.659  0.402]
"[-0.36420192 -0.65951334  0.41030763 -0.18363126 -0.08401856  0.82004508
  0.52360615]",0,[-0.364 -0.66   0.41 ]
"[-0.38153866 -0.64873741  0.41095956 -0.18845293 -0.09097339  0.83413093
  0.53025172]",1,[-0.382 -0.649  0.411]
"[-0.3748483  -0.65335191  0.40079888 -0.1921506  -0.09316039  0.82516938
  0.51720079]",1,[-0.375 -0.653  0.401]
"[-0.37850747 -0.65592367  0.39542851 -0.20343533 -0.07118861  0.81916642
  0.52253356]",1,[-0.379 -0.656  0.395]
"[-0.3881689  -0.66442215  0.4176684  -0.20690291 -0.08999496  0.82854366
  0.52192192]",0,[-0.388 -0.664  0.418]
"[-0.37934307 -0.64508678  0.40476517 -0.1804832  -0.08595275  0.82056337
  0.51564391]",1,[-0.379 -0.645  0.405]
"[-0.39371636 -0.65508602  0.41297772 -0.20364519 -0.08323055  0.82659351
  0.5259935 ]",0,[-0.394 -0.655  0.413]
"[-0.35960977 -0.65751695  0.42181281 -0.19371892 -0.08090476  0.81803572
  0.51733114]",0,[-0.36  -0.658  0.422]
"[-0.3801437  -0.66350155  0.405377   -0.194859   -0.08540429  0.8223942
  0.53170235]",0,[-0.38  -0.664  0.405]
"[-0.37277586 -0.6688131   0.41294157 -0.20138808 -0.07866891  0.82034757
  0.52157062]",0,[-0.373 -0.669  0.413]
"[-0.38356353 -0.66722008  0.40532884 -0.20324032 -0.0841335   0.82175886
  0.52046121]",0,[-0.384 -0.667  0.405]
"[-0.38467482 -0.65934108  0.41388288 -0.20072779 -0.08888958  0.83255677
  0.52284069]",0,[-0.385 -0.659  0.414]
"[-0.36321905 -0.66257465  0.40884097 -0.18131375 -0.0919458   0.82162014
  0.52857543]",0,[-0.363 -0.663  0.409]
"[-0.37867544 -0.67090339  0.41223433 -0.20117809 -0.08390126  0.8049446
  0.53358589]",0,[-0.379 -0.671  0.412]
"[-0.39057972 -0.662569    0.40923994 -0.20468263 -0.08859342  0.83573796
  0.52421962]",0,[-0.391 -0.663  0.409]
"[-0.36579593 -0.65701021  0.40064641 -0.17504569 -0.0925904   0.81120205
  0.53703217]",1,[-0.366 -0.657  0.401]
"[-0.38380766 -0.66552265  0.40266354 -0.21747411 -0.08419944  0.82382688
  0.52121413]",0,[-0.384 -0.666  0.403]
"[-0.37898425 -0.65434692  0.41077491 -0.1984067  -0.08216083  0.83349171
  0.51500211]",1,[-0.379 -0.654  0.411]
"[-0.36954033 -0.65295427  0.41652879 -0.178023   -0.0862142   0.82167307
  0.51237615]",0,[-0.37  -0.653  0.417]
"[-0.36535921 -0.65695182  0.40763708 -0.18521224 -0.08157623  0.8208691
  0.52372039]",1,[-0.365 -0.657  0.408]
"[-0.38165181 -0.66212693  0.41176907 -0.20852056 -0.09192468  0.83759111
  0.5318981 ]",0,[-0.382 -0.662  0.412]
"[-0.35638549 -0.65484005  0.41153365 -0.19009963 -0.0818001   0.81612791
  0.51997843]",0,[-0.356 -0.655  0.412]
"[-0.36597482 -0.65262638  0.40010589 -0.17608859 -0.09406268  0.80989374
  0.52941849]",1,[-0.366 -0.653  0.4  ]
"[-0.37779574 -0.65948656  0.40767372 -0.18559295 -0.08932396  0.82269103
  0.53541642]",1,[-0.378 -0.659  0.408]
"[-0.38279527 -0.66599862  0.40745674 -0.1803437  -0.09014911  0.81942796
  0.52720628]",0,[-0.383 -0.666  0.407]
"[-0.38139056 -0.65974082  0.4016582  -0.19669697 -0.08968429  0.82892714
  0.52365096]",1,[-0.381 -0.66   0.402]
"[-0.38280361 -0.66322639  0.39901762 -0.19598916 -0.07971888  0.83332378
  0.52615302]",1,[-0.383 -0.663  0.399]
"[-0.37865793 -0.65897313  0.40860072 -0.21642432 -0.08380114  0.83882385
  0.51437355]",1,[-0.379 -0.659  0.409]
"[-0.37108162 -0.66377507  0.41194919 -0.2099326  -0.09249625  0.82607273
  0.51504695]",0,[-0.371 -0.664  0.412]
"[-0.37476909 -0.65708438  0.39972383 -0.20540661 -0.07477812  0.82589173
  0.52781566]",1,[-0.375 -0.657  0.4  ]
"[-0.3672618  -0.65839201  0.41597625 -0.18193311 -0.08606254  0.82499359
  0.52775274]",0,[-0.367 -0.658  0.416]
"[-0.38262633 -0.66551128  0.4056402  -0.20516495 -0.07619619  0.83173864
  0.51823811]",0,[-0.383 -0.666  0.406]
"[-0.38609744 -0.66476547  0.40741801 -0.20359868 -0.09276798  0.83615592
  0.52922569]",0,[-0.386 -0.665  0.407]
"[-0.36775208 -0.65542892  0.40529037 -0.18965789 -0.08935901  0.82545753
  0.5291371 ]",1,[-0.368 -0.655  0.405]
"[-0.37882895 -0.66812892  0.39090232 -0.19160762 -0.08477892  0.82836573
  0.53361863]",0,[-0.379 -0.668  0.391]
"[-0.35821432 -0.65242119  0.41104707 -0.19081996 -0.08316159  0.82657929
  0.52318196]",0,[-0.358 -0.652  0.411]
"[-0.37134849 -0.64944909  0.40784535 -0.18101674 -0.08514376  0.81423723
  0.52132536]",1,[-0.371 -0.649  0.408]
"[-0.38472914 -0.66949214  0.42175377 -0.19356919 -0.08504993  0.83376233
  0.53259599]",0,[-0.385 -0.669  0.422]
"[-0.37453365 -0.65371263  0.40071068 -0.18663205 -0.08584271  0.82528558
  0.52964833]",1,[-0.375 -0.654  0.401]
"[-0.36387614 -0.65770356  0.40782766 -0.19171039 -0.08850381  0.81948114
  0.52265601]",1,[-0.364 -0.658  0.408]
"[-0.389074   -0.66029939  0.39842014 -0.19827396 -0.08297915  0.83112393
  0.54087147]",1,[-0.389 -0.66   0.398]
"[-0.37463274 -0.65319578  0.39849799 -0.18072079 -0.08200744  0.817201
  0.52286905]",1,[-0.375 -0.653  0.398]
"[-0.3793758  -0.6660289   0.41817779 -0.22378291 -0.08834804  0.82939144
  0.50910194]",0,[-0.379 -0.666  0.418]
"[-0.38195184 -0.67127279  0.40383762 -0.209503   -0.07992544  0.83017048
  0.52434057]",0,[-0.382 -0.671  0.404]
"[-0.36923697 -0.65562351  0.40159133 -0.19762278 -0.0938575   0.81786027
  0.52805214]",1,[-0.369 -0.656  0.402]
"[-0.36472335 -0.65074137  0.39415617 -0.17244456 -0.09253629  0.8118231
  0.52047702]",1,[-0.365 -0.651  0.394]
"[-0.37083231 -0.65327992  0.39969487 -0.182039   -0.08514981  0.82164535
  0.53799164]",1,[-0.371 -0.653  0.4  ]
"[-0.38513098 -0.65834207  0.40597285 -0.19237637 -0.09321825  0.83666503
  0.53598375]",1,[-0.385 -0.658  0.406]
"[-0.36055284 -0.65293199  0.40065837 -0.18685164 -0.08772637  0.82655
  0.52300604]",1,[-0.361 -0.653  0.401]
"[-0.38503823 -0.67199764  0.41312556 -0.19618126 -0.08389539  0.81953253
  0.52793926]",0,[-0.385 -0.672  0.413]
"[-0.36053396 -0.66794636  0.4129827  -0.18589623 -0.07485121  0.81628502
  0.52342955]",0,[-0.361 -0.668  0.413]
"[-0.37407276 -0.66260847  0.40616913 -0.20939257 -0.08295834  0.83492727
  0.52122946]",1,[-0.374 -0.663  0.406]
"[-0.37878807 -0.65807149  0.40991652 -0.20563832 -0.08912571  0.8322867
  0.52012851]",0,[-0.379 -0.658  0.41 ]
"[-0.37664573 -0.64670605  0.40663154 -0.17733378 -0.09295087  0.82351781
  0.5116944 ]",1,[-0.377 -0.647  0.407]
"[-0.39531941 -0.6620154   0.41852563 -0.19842015 -0.07780924  0.82557559
  0.52341035]",0,[-0.395 -0.662  0.419]
"[-0.36705808 -0.66339745  0.4123149  -0.19271451 -0.07395125  0.81851413
  0.52444295]",0,[-0.367 -0.663  0.412]
"[-0.38561011 -0.66521595  0.41000863 -0.19190418 -0.08414918  0.82218195
  0.52357695]",0,[-0.386 -0.665  0.41 ]
"[-0.37916237 -0.66178796  0.41188004 -0.19848114 -0.07908891  0.8209502
  0.52822893]",0,[-0.379 -0.662  0.412]
"[-0.37686115 -0.65699803  0.40793269 -0.19432931 -0.08367589  0.83074554
  0.52143423]",1,[-0.377 -0.657  0.408]
"[-0.38343248 -0.65843612  0.41185026 -0.20508514 -0.07756784  0.83333717
  0.52438307]",0,[-0.383 -0.658  0.412]
"[-0.37399346 -0.66094772  0.3957444  -0.18625509 -0.09210847  0.82461742
  0.5332703 ]",1,[-0.374 -0.661  0.396]
"[-0.36881489 -0.66173522  0.42196951 -0.19102094 -0.07847963  0.81893382
  0.52394076]",0,[-0.369 -0.662  0.422]
"[-0.36537588 -0.65476921  0.39817827 -0.17854343 -0.09120102  0.81408469
  0.53211414]",1,[-0.365 -0.655  0.398]
"[-0.37998583 -0.66614217  0.40296349 -0.21173295 -0.07704137  0.82689471
  0.52574948]",0,[-0.38  -0.666  0.403]
"[-0.37053027 -0.64876831  0.41058977 -0.18626993 -0.08196437  0.81462449
  0.52577616]",1,[-0.371 -0.649  0.411]
"[-0.37926062 -0.65511591  0.40958292 -0.20580449 -0.07457145  0.83265688
  0.52101638]",1,[-0.379 -0.655  0.41 ]
"[-0.36643923 -0.6562333   0.40639742 -0.19163683 -0.08735882  0.82842755
  0.52901377]",1,[-0.366 -0.656  0.406]
"[-0.38203092 -0.66770908  0.41087448 -0.19905844 -0.09662771  0.82018331
  0.54418312]",0,[-0.382 -0.668  0.411]
"[-0.36218703 -0.66338266  0.39878252 -0.18076817 -0.09164871  0.80874608
  0.52970769]",0,[-0.362 -0.663  0.399]
"[-0.37327631 -0.66691349  0.3930942  -0.18902728 -0.09635484  0.8209798
  0.53993339]",0,[-0.373 -0.667  0.393]
"[-0.37953448 -0.65298045  0.41381819 -0.18278082 -0.08083196  0.81104438
  0.53048499]",0,[-0.38  -0.653  0.414]
"[-0.38457774 -0.66283674  0.40755192 -0.19774199 -0.09082328  0.82805177
  0.52730899]",0,[-0.385 -0.663  0.408]
"[-0.37789689 -0.65525839  0.41280495 -0.19826644 -0.08947886  0.82788367
  0.51879119]",1,[-0.378 -0.655  0.413]
"[-0.38709415 -0.66861395  0.41385365 -0.197884   -0.08676135  0.80566829
  0.53917252]",0,[-0.387 -0.669  0.414]
"[-0.37292779 -0.65799771  0.41829955 -0.21125134 -0.08847944  0.82308878
  0.51591934]",0,[-0.373 -0.658  0.418]
"[-0.37418649 -0.66356828  0.39839238 -0.18910617 -0.09313825  0.82281024
  0.53210181]",1,[-0.374 -0.664  0.398]
"[-0.37351186 -0.65311238  0.42222632 -0.17235433 -0.07468226  0.82769651
  0.51993761]",0,[-0.374 -0.653  0.422]
"[-0.38932342 -0.66337261  0.40135079 -0.20449433 -0.08731833  0.83600952
  0.53002058]",1,[-0.389 -0.663  0.401]
"[-0.36942018 -0.65841276  0.40057999 -0.19216068 -0.09185539  0.82160318
  0.52810008]",1,[-0.369 -0.658  0.401]
"[-0.37086066 -0.66446529  0.39148197 -0.19106253 -0.08791     0.83054207
  0.5324514 ]",1,[-0.371 -0.664  0.391]
"[-0.38427077 -0.66254291  0.40321063 -0.1946153  -0.08795943  0.82774777
  0.51899768]",1,[-0.384 -0.663  0.403]
"[-0.37303995 -0.65531769  0.40768913 -0.18969566 -0.08693233  0.8272026
  0.52095361]",1,[-0.373 -0.655  0.408]
"[-0.37402455 -0.65311317  0.4073721  -0.1727078  -0.08471458  0.8221147
  0.52034068]",1,[-0.374 -0.653  0.407]
"[-0.36947644 -0.65482363  0.40904034 -0.17962443 -0.09676857  0.80772049
  0.53441287]",1,[-0.369 -0.655  0.409]
"[-0.36524054 -0.67252957  0.40969058 -0.19273463 -0.08443283  0.81522694
  0.51914999]",0,[-0.365 -0.673  0.41 ]
"[-0.38150909 -0.67407906  0.41561894 -0.22577586 -0.08584722  0.83189347
  0.52732664]",0,[-0.382 -0.674  0.416]
"[-0.37567181 -0.66567969  0.41672596 -0.19114047 -0.07936698  0.83413246
  0.53310552]",0,[-0.376 -0.666  0.417]
"[-0.37488707 -0.66008055  0.40449032 -0.20758634 -0.08515662  0.82546158
  0.52075696]",1,[-0.375 -0.66   0.404]
"[-0.36890707 -0.66364241  0.40359784 -0.18517464 -0.08957697  0.82328533
  0.52749192]",0,[-0.369 -0.664  0.404]
"[-0.37704033 -0.65654995  0.40577111 -0.19221359 -0.09420731  0.82554205
  0.52479063]",1,[-0.377 -0.657  0.406]
"[-0.3771237  -0.65133245  0.40965531 -0.17847766 -0.08301773  0.81984285
  0.51851049]",1,[-0.377 -0.651  0.41 ]
"[-0.37266065 -0.65122684  0.41283651 -0.18977741 -0.07788054  0.82502228
  0.51709724]",1,[-0.373 -0.651  0.413]
"[-0.39296104 -0.65942976  0.40669181 -0.20732451 -0.08834637  0.83401092
  0.53533245]",0,[-0.393 -0.659  0.407]
"[-0.36037225 -0.65420412  0.39573753 -0.17088988 -0.09156995  0.81014542
  0.52878787]",0,[-0.36  -0.654  0.396]
"[-0.37636204 -0.65717649  0.41517565 -0.18262933 -0.08575986  0.81891962
  0.53835444]",0,[-0.376 -0.657  0.415]
"[-0.39193398 -0.6622721   0.40486879 -0.19912986 -0.0832246   0.82599586
  0.53645787]",0,[-0.392 -0.662  0.405]
"[-0.37656607 -0.64798724  0.40422623 -0.17693378 -0.09238493  0.82212541
  0.52255222]",1,[-0.377 -0.648  0.404]
"[-0.38307427 -0.66165032  0.41948507 -0.2101881  -0.09622247  0.82866046
  0.51614587]",0,[-0.383 -0.662  0.419]
"[-0.37279335 -0.67255901  0.41421463 -0.18179376 -0.08023979  0.82031552
  0.52235123]",0,[-0.373 -0.673  0.414]
"[-0.37360565 -0.66920317  0.40640774 -0.20737932 -0.07696689  0.83002494
  0.5253141 ]",0,[-0.374 -0.669  0.406]
"[-0.3686675  -0.66816106  0.40002585 -0.19247294 -0.09228567  0.810136
  0.5284818 ]",0,[-0.369 -0.668  0.4  ]
"[-0.36606774 -0.64955595  0.39324229 -0.17450156 -0.09275069  0.81822416
  0.52705852]",1,[-0.366 -0.65   0.393]
"[-0.37333545 -0.64611434  0.41041519 -0.19600976 -0.08909325  0.82673626
  0.53394111]",1,[-0.373 -0.646  0.41 ]
"[-0.36197217 -0.65354157  0.41037136 -0.1769908  -0.09040358  0.82682445
  0.52356278]",1,[-0.362 -0.654  0.41 ]
"[-0.38314378 -0.67283462  0.41565384 -0.20450027 -0.0832356   0.80997785
  0.53090123]",0,[-0.383 -0.673  0.416]
"[-0.37106659 -0.66007501  0.41871168 -0.18196658 -0.07853781  0.81536191
  0.52979043]",0,[-0.371 -0.66   0.419]
"[-0.38591866 -0.65369746  0.40159137 -0.20478703 -0.08468361  0.84021538
  0.53470344]",1,[-0.386 -0.654  0.402]
"[-0.36103762 -0.66138297  0.41751255 -0.18485831 -0.07478388  0.81893701
  0.51439766]",0,[-0.361 -0.661  0.418]
"[-0.3633036  -0.6513026   0.39897354 -0.18834194 -0.09323561  0.8175167
  0.53167137]",1,[-0.363 -0.651  0.399]
"[-0.38061045 -0.65047907  0.40609327 -0.19487614 -0.08227166  0.83486306
  0.52093585]",1,[-0.381 -0.65   0.406]
"[-0.3800193  -0.65855108  0.39989316 -0.20217666 -0.07587034  0.82413386
  0.52525989]",1,[-0.38  -0.659  0.4  ]
"[-0.36498988 -0.66409855  0.41696512 -0.18511127 -0.0837936   0.81768384
  0.52429746]",0,[-0.365 -0.664  0.417]
"[-0.36772934 -0.65613392  0.41894925 -0.1955702  -0.08458624  0.82379198
  0.52074575]",0,[-0.368 -0.656  0.419]
"[-0.3799587  -0.66203472  0.40477723 -0.20996698 -0.07710377  0.82382132
  0.52236864]",1,[-0.38  -0.662  0.405]
"[-0.36993177 -0.65537838  0.4046316  -0.18051842 -0.09246413  0.81913714
  0.52767505]",1,[-0.37  -0.655  0.405]
"[-0.36582884 -0.65452174  0.41161397 -0.18892425 -0.08677746  0.82089176
  0.52770766]",0,[-0.366 -0.655  0.412]
"[-0.38268874 -0.65274804  0.40306443 -0.20229413 -0.09032054  0.8335359
  0.52845374]",1,[-0.383 -0.653  0.403]
"[-0.3692529  -0.66126518  0.41863536 -0.19493162 -0.08007293  0.82256156
  0.52580259]",0,[-0.369 -0.661  0.419]
"[-0.36692749 -0.65445969  0.39036771 -0.17922488 -0.09267425  0.81800965
  0.52673735]",0,[-0.367 -0.654  0.39 ]
"[-0.37636125 -0.65933465  0.40744704 -0.19872002 -0.08166242  0.83609413
  0.51629717]",1,[-0.376 -0.659  0.407]
"[-0.37733417 -0.64873355  0.40660223 -0.18486967 -0.08920736  0.82324121
  0.52229683]",1,[-0.377 -0.649  0.407]
"[-0.39145686 -0.65517565  0.41182325 -0.20676734 -0.08575544  0.83426936
  0.52293774]",0,[-0.391 -0.655  0.412]
"[-0.36067797 -0.65723017  0.40978882 -0.19680564 -0.0817828   0.81747238
  0.52278822]",0,[-0.361 -0.657  0.41 ]
"[-0.36654742 -0.6607397   0.39284706 -0.17891423 -0.09310614  0.80821871
  0.5310713 ]",0,[-0.367 -0.661  0.393]
"[-0.38436655 -0.65598149  0.40579046 -0.20122073 -0.09050201  0.83459995
  0.52788772]",1,[-0.384 -0.656  0.406]
"[-0.38606089 -0.66357535  0.4021334  -0.19464976 -0.08371481  0.82720324
  0.53361626]",1,[-0.386 -0.664  0.402]
"[-0.38246689 -0.66051504  0.40689441 -0.20276522 -0.07769075  0.83539211
  0.52269458]",1,[-0.382 -0.661  0.407]
"[-0.36775831 -0.65315595  0.41893269 -0.18687463 -0.08596089  0.82002229
  0.52567559]",0,[-0.368 -0.653  0.419]
"[-0.3697208  -0.66760975  0.41886413 -0.21004442 -0.08518171  0.82482156
  0.51103911]",0,[-0.37  -0.668  0.419]
"[-0.37747034 -0.66289646  0.41267093 -0.20394864 -0.08206933  0.83402355
  0.52317353]",0,[-0.377 -0.663  0.413]
"[-0.36796187 -0.66153219  0.39932383 -0.17519066 -0.09375813  0.80794199
  0.53560441]",1,[-0.368 -0.662  0.399]
"[-0.36590731 -0.65763361  0.40521526 -0.18522351 -0.09310822  0.83202818
  0.52597766]",1,[-0.366 -0.658  0.405]
"[-0.36957305 -0.66516296  0.39129298 -0.19332053 -0.08120333  0.8314476
  0.52836343]",1,[-0.37  -0.665  0.391]
"[-0.3667631  -0.65588307  0.41010453 -0.1942964  -0.08075066  0.82493164
  0.52563906]",0,[-0.367 -0.656  0.41 ]
"[-0.37365119 -0.65622985  0.40276791 -0.18444218 -0.09776543  0.81862175
  0.53489329]",1,[-0.374 -0.656  0.403]
"[-0.3643703  -0.6656792   0.41501406 -0.19573409 -0.08078137  0.81570282
  0.51421418]",0,[-0.364 -0.666  0.415]
"[-0.37621234 -0.66138926  0.42497552 -0.19647568 -0.08349991  0.83344758
  0.53200053]",0,[-0.376 -0.661  0.425]
"[-0.37338745 -0.66594482  0.40734735 -0.20566372 -0.07329549  0.81937917
  0.51847168]",0,[-0.373 -0.666  0.407]
"[-0.37556589 -0.64755167  0.40278852 -0.17431875 -0.08790174  0.80978495
  0.5131309 ]",1,[-0.376 -0.648  0.403]
"[-0.36032208 -0.64776964  0.38849638 -0.17373184 -0.08916094  0.81471689
  0.52708868]",0,[-0.36  -0.648  0.388]
"[-0.37603715 -0.65187813  0.40017471 -0.19262736 -0.09358034  0.83287355
  0.53818208]",1,[-0.376 -0.652  0.4  ]
"[-0.38107151 -0.65546928  0.41793142 -0.18845417 -0.08714881  0.83594053
  0.52046905]",0,[-0.381 -0.655  0.418]
"[-0.37331662 -0.67066728  0.41446997 -0.18327056 -0.07845904  0.82430092
  0.52347029]",0,[-0.373 -0.671  0.414]
"[-0.3715352  -0.66878984  0.40762688 -0.20727431 -0.08160274  0.83963307
  0.52557873]",0,[-0.372 -0.669  0.408]
"[-0.37091414 -0.661907    0.40256776 -0.18784271 -0.08269583  0.82842025
  0.52334227]",1,[-0.371 -0.662  0.403]
"[-0.36672205 -0.65994832  0.40076767 -0.18676001 -0.08776823  0.82094617
  0.53649902]",1,[-0.367 -0.66   0.401]
"[-0.38525523 -0.6490396   0.4082174  -0.19442537 -0.08898079  0.82776872
  0.52445732]",1,[-0.385 -0.649  0.408]
"[-0.37678594 -0.6646156   0.41065179 -0.18644683 -0.0846558   0.82909782
  0.53054507]",0,[-0.377 -0.665  0.411]
"[-0.35616304 -0.6571246   0.4066456  -0.1891126  -0.08439716  0.82793559
  0.52246145]",0,[-0.356 -0.657  0.407]
"[-0.38366038 -0.66291537  0.42052196 -0.18999496 -0.09695822  0.82228577
  0.53701863]",0,[-0.384 -0.663  0.421]
"[-0.36486503 -0.65891305  0.4130567  -0.18066433 -0.0949494   0.82005371
  0.52438843]",0,[-0.365 -0.659  0.413]
"[-0.38503356 -0.67530519  0.41188218 -0.20163055 -0.07946806  0.81363887
  0.52536461]",0,[-0.385 -0.675  0.412]
"[-0.38931533 -0.66318586  0.40735195 -0.2007435  -0.08258576  0.83631975
  0.53247566]",0,[-0.389 -0.663  0.407]
"[-0.36254649 -0.66152567  0.41387897 -0.18990928 -0.06788638  0.82570776
  0.52321538]",0,[-0.363 -0.662  0.414]
"[-0.37985948 -0.65537342  0.40270619 -0.19635483 -0.08071544  0.82581034
  0.5185321 ]",1,[-0.38  -0.655  0.403]
"[-0.37299688 -0.66477831  0.40345217 -0.19145402 -0.09623564  0.81947303
  0.53346732]",0,[-0.373 -0.665  0.403]
"[-0.37156281 -0.64156216  0.39847238 -0.178875   -0.08728615  0.81405061
  0.50817693]",1,[-0.372 -0.642  0.398]
"[-0.39415156 -0.65166192  0.41079852 -0.20273426 -0.08020701  0.83920552
  0.53097507]",1,[-0.394 -0.652  0.411]
"[-0.35766317 -0.65879775  0.40983468 -0.19560087 -0.07398077  0.82047763
  0.51207875]",0,[-0.358 -0.659  0.41 ]
"[-0.37771822 -0.65560045  0.4116395  -0.19457753 -0.07817116  0.81695673
  0.52555968]",0,[-0.378 -0.656  0.412]
