genome,fitness,behavior_descriptor
"[-0.57195608 -0.356185    0.3281564   0.23969055 -0.14559101  0.42435755
  0.13158618]",0,[-0.572 -0.356  0.328]
"[ 0.88995144  0.35665793 -0.74165098 -0.98662679  0.42994403  0.19475344
  0.84979302]",0,[ 0.89   0.357 -0.742]
"[ 0.81384094  0.41805639 -0.24964819  0.266327   -0.42143667  0.93726693
 -0.20218494]",0,[ 0.814  0.418 -0.25 ]
"[-0.37470728 -0.66059672  0.40486442 -0.19266753 -0.08892053  0.82230959
  0.52497813]",1,[-0.375 -0.661  0.405]
"[-0.37371473 -0.65849761  0.40059971 -0.1867061  -0.08856553  0.82401893
  0.53025601]",1,[-0.374 -0.658  0.401]
"[-0.37814916 -0.66136024  0.39759179 -0.1892161  -0.08912779  0.82475939
  0.52633393]",1,[-0.378 -0.661  0.398]
"[-0.37362722 -0.66134739  0.40166215 -0.1898851  -0.08922785  0.82004219
  0.52472081]",1,[-0.374 -0.661  0.402]
"[-0.37717136 -0.65802325  0.39992385 -0.18588382 -0.08620214  0.82590486
  0.52533675]",1,[-0.377 -0.658  0.4  ]
"[-0.37709799 -0.661085    0.39891258 -0.18923135 -0.08945642  0.82281546
  0.52573201]",1,[-0.377 -0.661  0.399]
"[-0.3780917  -0.65820337  0.40114805 -0.18534269 -0.08620004  0.82377081
  0.52754623]",1,[-0.378 -0.658  0.401]
"[-0.37559975 -0.66121823  0.39811174 -0.19079623 -0.0882924   0.823441
  0.52609078]",1,[-0.376 -0.661  0.398]
"[-0.37519588 -0.65896775  0.39966901 -0.18810109 -0.08832559  0.82390919
  0.52555376]",1,[-0.375 -0.659  0.4  ]
"[-0.37577082 -0.65831491  0.39947644 -0.18726722 -0.08929597  0.82476343
  0.53004417]",1,[-0.376 -0.658  0.399]
"[-0.37729535 -0.65740169  0.39863477 -0.18616776 -0.0847361   0.82646627
  0.52513335]",1,[-0.377 -0.657  0.399]
"[-0.3780337  -0.65953122  0.40262362 -0.19101326 -0.08580578  0.82282985
  0.5276151 ]",1,[-0.378 -0.66   0.403]
"[-0.37822156 -0.66121024  0.39958876 -0.18545811 -0.08706043  0.82211571
  0.52840037]",1,[-0.378 -0.661  0.4  ]
"[-0.37599775 -0.6595481   0.40037676 -0.18912651 -0.08816972  0.82443681
  0.52685875]",1,[-0.376 -0.66   0.4  ]
"[-0.37953522 -0.66083416  0.40249673 -0.18741783 -0.08768064  0.82541207
  0.52705688]",1,[-0.38  -0.661  0.402]
"[-0.37977364 -0.65911168  0.40112325 -0.18676482 -0.0880774   0.82631283
  0.52673985]",1,[-0.38  -0.659  0.401]
"[ 0.82626069 -0.40740991 -0.5890046   0.86378432  0.48306736 -0.9323392
  0.64849928]",0,[ 0.826 -0.407 -0.589]
"[-0.14405394 -0.30908542 -0.34207357  0.12237474 -0.67266625  0.67085181
  0.85700761]",0,[-0.144 -0.309 -0.342]
"[-0.90748895  0.11855119 -0.82378807  0.75635416  0.40030973  0.18485153
  0.07086834]",0,[-0.907  0.119 -0.824]
"[ 0.7935359  -0.38055877 -0.57284748 -0.67895696  0.84051477 -0.55701513
  0.24620214]",0,[ 0.794 -0.381 -0.573]
"[ 0.53208109 -0.30965377  0.4678606  -0.62099351 -0.78623147 -0.335191
  0.5547336 ]",0,[ 0.532 -0.31   0.468]
"[ 7.83233123e-05 -5.29695573e-01  7.40526759e-01 -6.61702815e-01
  6.53702432e-01 -4.08069283e-01  6.63655343e-01]",0,[ 0.    -0.53   0.741]
"[-0.69052944 -0.27959201 -0.81847013  0.85266514 -0.07526043  0.11840983
 -0.21565394]",0,[-0.691 -0.28  -0.818]
"[-0.09518357 -0.13978026  0.11006769  0.43342424  0.14013259 -0.88904001
 -0.14212865]",0,[-0.095 -0.14   0.11 ]
"[ 0.16728956 -0.98400898  0.24158759 -0.57354614  0.14347339  0.65177027
 -0.18863831]",0,[ 0.167 -0.984  0.242]
"[-0.02872292  0.69948989  0.71169888  0.3532895   0.68734229  0.27162557
  0.20323158]",0,[-0.029  0.699  0.712]
"[-0.25229858 -0.97629136  0.87549324  0.63448907 -0.67168083  0.39447858
  0.36819317]",0,[-0.252 -0.976  0.875]
"[ 0.47694797 -0.22877121  0.68471211 -0.04471439 -0.22647193 -0.55526739
 -0.2859818 ]",0,[ 0.477 -0.229  0.685]
"[-0.10958938  0.32508518 -0.72213489  0.17714145 -0.89938881  0.2285819
  0.28986291]",0,[-0.11   0.325 -0.722]
"[ 0.55395029 -0.7246531  -0.8633867  -0.96419253  0.57225118 -0.1935004
 -0.48394974]",0,[ 0.554 -0.725 -0.863]
"[-0.92760891  0.3433664   0.04518886  0.95540878  0.88138045  0.27545376
 -0.10816633]",0,[-0.928  0.343  0.045]
"[-0.83672176 -0.66030002  0.10826983  0.20671334  0.86508399  0.40336531
  0.98018392]",0,[-0.837 -0.66   0.108]
"[ 0.30463457  0.43439899 -0.76844447  0.156261    0.39333993 -0.24738278
  0.1166235 ]",0,[ 0.305  0.434 -0.768]
"[-0.3415911  -0.03006191 -0.7213429   0.92308774 -0.7568045   0.2247934
  0.46863472]",0,[-0.342 -0.03  -0.721]
"[ 0.84687363  0.54830729 -0.00398348 -0.70626118 -0.28379885 -0.31547981
 -0.54048853]",0,[ 0.847  0.548 -0.004]
"[-0.81092603  0.83120531  0.6509711   0.86793592  0.75547826 -0.0629225
  0.02790974]",0,[-0.811  0.831  0.651]
"[-0.62736812  0.93769603  0.08087316  0.83893383 -0.26213744  0.24841123
 -0.89845272]",0,[-0.627  0.938  0.081]
"[-0.87354782  0.0809311  -0.19815652 -0.06292566 -0.54537732  0.98355682
 -0.25162092]",0,[-0.874  0.081 -0.198]
"[ 0.31786495 -0.76961167  0.91613859 -0.78398788  0.85969105 -0.41278363
 -0.88923047]",0,[ 0.318 -0.77   0.916]
"[ 0.26207587 -0.37979662 -0.83986983 -0.99706693  0.6011966   0.25357005
  0.61215296]",0,[ 0.262 -0.38  -0.84 ]
"[ 0.85109599 -0.90782232 -0.84170341 -0.97589612 -0.74011585 -0.39044871
 -0.72525343]",0,[ 0.851 -0.908 -0.842]
"[ 0.70879779  0.37839609  0.86173517  0.47451174 -0.26602862  0.44689864
  0.08003202]",0,[0.709 0.378 0.862]
"[ 0.89666697  0.59043895 -0.11522511 -0.41732167 -0.7797846   0.10038912
  0.83977936]",0,[ 0.897  0.59  -0.115]
"[ 0.7225984  -0.86076894  0.46912958 -0.17794518  0.64417912 -0.82295682
  0.19691694]",0,[ 0.723 -0.861  0.469]
"[-0.71419003  0.53011605 -0.62219059 -0.73400935  0.27540373 -0.31917924
 -0.99700534]",0,[-0.714  0.53  -0.622]
"[-0.70816889  0.66706941  0.37616475  0.21705411 -0.34509154 -0.80671326
 -0.52453683]",0,[-0.708  0.667  0.376]
"[ 0.91840373 -0.56594987 -0.92723053  0.94258447 -0.78316803  0.33375386
  0.87880706]",0,[ 0.918 -0.566 -0.927]
"[ 0.8439783   0.15917553  0.81341648 -0.58116774 -0.09592524  0.60634286
  0.92622076]",0,[0.844 0.159 0.813]
"[ 0.66056729  0.99571243  0.49210806 -0.18156266 -0.48018978  0.87349166
 -0.20422404]",0,[0.661 0.996 0.492]
"[ 0.22683189 -0.644104    0.94513456 -0.29944758 -0.27836627  0.9323613
 -0.81389652]",0,[ 0.227 -0.644  0.945]
"[ 0.18079777 -0.99035059  0.80856918 -0.44963601  0.58514407 -0.78461221
  0.19470679]",0,[ 0.181 -0.99   0.809]
"[-0.42919512 -0.21676694 -0.63999468 -0.62048869 -0.75240569 -0.54557165
 -0.82357184]",0,[-0.429 -0.217 -0.64 ]
"[ 0.43240017 -0.54838527  0.49332697 -0.56690515  0.67308598 -0.46941261
  0.04525407]",0,[ 0.432 -0.548  0.493]
"[ 0.29777575  0.23090702  0.91026633  0.46568796  0.01998173 -0.09466573
  0.99171339]",0,[0.298 0.231 0.91 ]
"[ 0.74131861  0.86402795  0.6931467  -0.69804769  0.12419969  0.49837272
 -0.46694245]",0,[0.741 0.864 0.693]
"[-0.71877873  0.10234761 -0.79685794 -0.1072755   0.52545592  0.08761187
 -0.14684739]",0,[-0.719  0.102 -0.797]
"[-0.03848377  0.78638115 -0.02076582 -0.87262986  0.02215539  0.12074834
  0.75977389]",0,[-0.038  0.786 -0.021]
"[ 0.634277    0.85208007 -0.06940506  0.04295849  0.50568361 -0.3213253
 -0.84405396]",0,[ 0.634  0.852 -0.069]
"[ 0.59342763 -0.96515219 -0.79984302  0.31721504  0.06450394 -0.15016035
 -0.85079178]",0,[ 0.593 -0.965 -0.8  ]
"[-0.33200333  0.21475908 -0.69966978 -0.5413191  -0.33599754 -0.03685322
  0.66371339]",0,[-0.332  0.215 -0.7  ]
"[ 0.67350907  0.57144179 -0.31885007  0.42030912 -0.85269309 -0.10739065
  0.69704621]",0,[ 0.674  0.571 -0.319]
"[ 0.43388031  0.32618991  0.3076536  -0.86034657  0.14148807 -0.69448004
  0.76913742]",0,[0.434 0.326 0.308]
"[ 0.55962074  0.88590279  0.69954992  0.43866947 -0.14937211  0.61144593
 -0.77913344]",0,[0.56  0.886 0.7  ]
"[ 0.29243753  0.39129765  0.9224152   0.7432742  -0.82573684 -0.7091192
 -0.68544004]",0,[0.292 0.391 0.922]
"[-0.88857655  0.18173592  0.04563431 -0.31849221  0.67760203  0.65741611
 -0.13769776]",0,[-0.889  0.182  0.046]
"[-0.63411426 -0.67149586 -0.11449678  0.21971139  0.73430508 -0.05870414
 -0.70378501]",0,[-0.634 -0.671 -0.114]
"[ 0.07747309  0.22236189 -0.04110381 -0.47827285  0.11568631  0.09867144
  0.98770613]",0,[ 0.077  0.222 -0.041]
"[ 0.76970571  0.56427416 -0.60130872 -0.53374915 -0.79707093  0.61980114
  0.92960697]",0,[ 0.77   0.564 -0.601]
"[ 0.0619645  -0.77043687 -0.80439971 -0.24936113  0.41731183 -0.84725226
  0.48316363]",0,[ 0.062 -0.77  -0.804]
"[-0.93003719 -0.94477705  0.9081198  -0.12772532  0.81375656  0.20212897
  0.24496208]",0,[-0.93  -0.945  0.908]
"[-0.56519148  0.63341993  0.10950978 -0.77295037 -0.8474917   0.82953585
  0.2253472 ]",0,[-0.565  0.633  0.11 ]
"[ 0.69411867 -0.59149764 -0.89302351  0.50663883 -0.48574856 -0.04113708
  0.98282578]",0,[ 0.694 -0.591 -0.893]
"[ 0.71178888 -0.75843323 -0.99452092  0.93141477 -0.16229955  0.34067859
 -0.07572098]",0,[ 0.712 -0.758 -0.995]
"[-0.29155653  0.13245262 -0.4050624  -0.67746353 -0.56592133 -0.50646703
 -0.69502836]",0,[-0.292  0.132 -0.405]
"[-0.63002758 -0.84671759  0.5765011   0.57957845  0.59936689  0.1540516
  0.66711339]",0,[-0.63  -0.847  0.577]
"[-0.82583549  0.95782881  0.31788578  0.03826018 -0.40328345  0.66387529
  0.96931621]",0,[-0.826  0.958  0.318]
"[-0.15484107  0.87995143  0.81381209  0.11018126  0.96243617 -0.94507225
 -0.50845724]",0,[-0.155  0.88   0.814]
"[-0.28397029  0.62392972 -0.06095569  0.37481199 -0.9693717   0.53312505
 -0.36891121]",0,[-0.284  0.624 -0.061]
"[-0.44436606  0.46961419  0.56003764 -0.56818373  0.46276688  0.33204867
 -0.20769977]",0,[-0.444  0.47   0.56 ]
"[-0.41356081  0.31605352 -0.97420736 -0.64411345  0.1096809  -0.84502788
  0.31156724]",0,[-0.414  0.316 -0.974]
"[-0.37550296 -0.66098702  0.40049462 -0.18840118 -0.09085761  0.82167956
  0.52854831]",1,[-0.376 -0.661  0.4  ]
"[-0.37678736 -0.66027906  0.40061497 -0.18695501 -0.08592426  0.82301444
  0.52704256]",1,[-0.377 -0.66   0.401]
"[-0.37890984 -0.66024829  0.39889156 -0.18937671 -0.08821402  0.82208889
  0.525818  ]",1,[-0.379 -0.66   0.399]
"[-0.37291379 -0.66055961  0.39963254 -0.18601975 -0.08893956  0.82471809
  0.52763878]",1,[-0.373 -0.661  0.4  ]
"[-0.37860233 -0.65783847  0.40003566 -0.18877475 -0.0871695   0.82723951
  0.52781842]",1,[-0.379 -0.658  0.4  ]
"[-0.37477176 -0.6619091   0.40022949 -0.19145731 -0.08974399  0.82419389
  0.52701174]",1,[-0.375 -0.662  0.4  ]
"[-0.37629903 -0.65769842  0.40199514 -0.18939887 -0.08893762  0.82428019
  0.53034424]",1,[-0.376 -0.658  0.402]
"[-0.37812603 -0.65760022  0.40025105 -0.1870585  -0.0844479   0.82463367
  0.52653482]",1,[-0.378 -0.658  0.4  ]
"[-0.37624127 -0.66005599  0.40156546 -0.19132503 -0.08589536  0.82288536
  0.52826972]",1,[-0.376 -0.66   0.402]
"[-0.38054547 -0.66125331  0.40030795 -0.19188424 -0.0899446   0.82590375
  0.52632463]",1,[-0.381 -0.661  0.4  ]
"[-0.37843823 -0.65743605  0.40350584 -0.18791498 -0.08622832  0.82446462
  0.52608153]",1,[-0.378 -0.657  0.404]
"[-0.379597   -0.66071708  0.40373135 -0.18583849 -0.08616524  0.82349117
  0.5266552 ]",1,[-0.38  -0.661  0.404]
"[-0.37665034 -0.65984331  0.39975538 -0.18646731 -0.09040245  0.8253642
  0.53115717]",1,[-0.377 -0.66   0.4  ]
"[-0.37850101 -0.65818165  0.40120207 -0.18592859 -0.08810556  0.82741448
  0.52649252]",1,[-0.379 -0.658  0.401]
"[-0.3794103  -0.6604734   0.39660678 -0.18770929 -0.08826029  0.82553559
  0.52574933]",1,[-0.379 -0.66   0.397]
"[-0.37216638 -0.66144891  0.4028298  -0.18979279 -0.09017051  0.81989098
  0.52456485]",1,[-0.372 -0.661  0.403]
"[-0.37593777 -0.65981588  0.39863273 -0.18959613 -0.08902532  0.82310257
  0.52660976]",1,[-0.376 -0.66   0.399]
"[-0.37409124 -0.65880037  0.40051693 -0.18707279 -0.09026753  0.82307897
  0.52593392]",1,[-0.374 -0.659  0.401]
"[-0.37519123 -0.65733684  0.40013804 -0.18699868 -0.08826096  0.82455156
  0.52996563]",1,[-0.375 -0.657  0.4  ]
"[-0.37779356 -0.65741667  0.39898062 -0.18702578 -0.08335422  0.82752883
  0.52623758]",1,[-0.378 -0.657  0.399]
"[-0.37467325 -0.66017213  0.4011457  -0.18889615 -0.08818498  0.82364308
  0.52674507]",1,[-0.375 -0.66   0.401]
"[-0.37944097 -0.66143466  0.40419496 -0.18649506 -0.08679588  0.82671667
  0.52488109]",1,[-0.379 -0.661  0.404]
"[-0.38100307 -0.65925262  0.40187249 -0.19105386 -0.09025354  0.8254822
  0.52635111]",1,[-0.381 -0.659  0.402]
"[ 0.82744123 -0.40419941 -0.58982728  0.86251585  0.48102416 -0.93342223
  0.64934204]",0,[ 0.827 -0.404 -0.59 ]
"[-0.14517347 -0.30914227 -0.34116691  0.11965304 -0.67353347  0.66903902
  0.85736048]",0,[-0.145 -0.309 -0.341]
"[-0.90547044  0.11708441 -0.82343744  0.75745164  0.39824622  0.18459226
  0.06998052]",0,[-0.905  0.117 -0.823]
"[ 0.79272152 -0.38167711 -0.57125859 -0.67922003  0.83996078 -0.55793823
  0.24445462]",0,[ 0.793 -0.382 -0.571]
"[ 0.53368149 -0.31069633  0.46577067 -0.62224558 -0.78668832 -0.33501033
  0.55666627]",0,[ 0.534 -0.311  0.466]
"[-0.00331041 -0.52850241  0.74154608 -0.6635541   0.65434237 -0.40897833
  0.66613275]",0,[-0.003 -0.529  0.742]
"[-0.09478289 -0.1365773   0.11013144  0.43262517  0.13869105 -0.88799668
 -0.1408837 ]",0,[-0.095 -0.137  0.11 ]
"[ 0.16799963 -0.98403195  0.23961719 -0.57365581  0.14344405  0.65123069
 -0.18720098]",0,[ 0.168 -0.984  0.24 ]
"[ 0.02099219 -0.78616985  0.02338547 -0.11708484 -0.51549388  0.58845281
  0.50385123]",0,[ 0.021 -0.786  0.023]
"[-0.02990887  0.70284118  0.70954744  0.35058754  0.68639887  0.27307186
  0.20190585]",0,[-0.03   0.703  0.71 ]
"[ 0.47882236 -0.22826891  0.68222635 -0.04570497 -0.22872453 -0.55372796
 -0.2862387 ]",0,[ 0.479 -0.228  0.682]
"[-0.37317317 -0.42842194  0.7652217   0.0321193  -0.40989138  0.00377214
  0.48917751]",0,[-0.373 -0.428  0.765]
"[-0.92657359  0.34464481  0.04379357  0.95578258  0.87908259  0.27728928
 -0.10999864]",0,[-0.927  0.345  0.044]
"[-0.83662023 -0.66248581  0.10524841  0.20670495  0.86479384  0.40507235
  0.97943054]",0,[-0.837 -0.662  0.105]
"[-0.34381596 -0.03137282 -0.72441951  0.92349759 -0.75660487  0.22492557
  0.46669184]",0,[-0.344 -0.031 -0.724]
"[ 0.84837262  0.54896354 -0.00505477 -0.70747185 -0.28495962 -0.31652727
 -0.53801779]",0,[ 0.848  0.549 -0.005]
"[-0.81016331  0.83378046  0.64913154  0.86831519  0.75749923 -0.05997557
  0.02678363]",0,[-0.81   0.834  0.649]
"[-0.62547032  0.93848246  0.078596    0.84151065 -0.26418284  0.24755824
 -0.8963918 ]",0,[-0.625  0.938  0.079]
"[-0.87230583  0.07970691 -0.19739902 -0.06281005 -0.54441566  0.9824453
 -0.25035688]",0,[-0.872  0.08  -0.197]
"[ 0.31785084 -0.76907109  0.91560332 -0.78038121  0.86096007 -0.41396243
 -0.88691139]",0,[ 0.318 -0.769  0.916]
"[ 0.26055058 -0.37770188 -0.84022325 -0.99689612  0.59923698  0.25432115
  0.60960735]",0,[ 0.261 -0.378 -0.84 ]
"[ 0.15083722 -0.31394899 -0.85961546 -0.68033887  0.54975737  0.80709221
 -0.25130688]",0,[ 0.151 -0.314 -0.86 ]
"[ 0.85128733 -0.9083934  -0.84438907 -0.97596733 -0.74145995 -0.38994003
 -0.72538804]",0,[ 0.851 -0.908 -0.844]
"[-0.14394727 -0.51498167  0.86179203 -0.7319345   0.59015519  0.51804246
 -0.60949199]",0,[-0.144 -0.515  0.862]
"[ 0.70731958  0.37555493  0.86223534  0.47545443 -0.26720215  0.44646852
  0.08113144]",0,[0.707 0.376 0.862]
"[ 0.89832856  0.58877605 -0.11793501 -0.4203305  -0.7786083   0.1015536
  0.84091478]",0,[ 0.898  0.589 -0.118]
"[ 0.1512282   0.14280451 -0.22616542  0.26131192 -0.68662315  0.96323215
  0.21656014]",0,[ 0.151  0.143 -0.226]
"[ 0.72318267 -0.8626988   0.46616533 -0.17537599  0.64480944 -0.82072692
  0.20008396]",0,[ 0.723 -0.863  0.466]
"[-0.71584888  0.5308101  -0.61964759 -0.73437806  0.27407861 -0.3218579
 -0.99750573]",0,[-0.716  0.531 -0.62 ]
"[-0.70865208  0.66654101  0.37754117  0.21813203 -0.34305022 -0.80620297
 -0.52667274]",0,[-0.709  0.667  0.378]
"[ 0.92230292 -0.56506154 -0.92743769  0.94195976 -0.7816934   0.33316677
  0.87671971]",0,[ 0.922 -0.565 -0.927]
"[ 0.01851577  0.12810697 -0.5481345  -0.44682576  0.55432218 -0.85837529
  0.75355687]",0,[ 0.019  0.128 -0.548]
"[ 0.84610577  0.15981953  0.81430025 -0.58179837 -0.09532508  0.60445643
  0.92506972]",0,[0.846 0.16  0.814]
"[ 0.66059123  0.99326991  0.49133722 -0.1823343  -0.4784482   0.8725556
 -0.20271067]",0,[0.661 0.993 0.491]
"[ 0.22727711 -0.64195353  0.9427391  -0.299342   -0.27764502  0.92985482
 -0.81427019]",0,[ 0.227 -0.642  0.943]
"[ 0.17954096 -0.9882624   0.80498943 -0.44761155  0.58505872 -0.78539051
  0.19436143]",0,[ 0.18  -0.988  0.805]
"[-0.42693397 -0.21537882 -0.64047338 -0.62063263 -0.75102173 -0.54577431
 -0.82113622]",0,[-0.427 -0.215 -0.64 ]
"[ 0.43134967 -0.54727572  0.49217924 -0.56655197  0.67529654 -0.46944578
  0.04477078]",0,[ 0.431 -0.547  0.492]
"[ 0.99166684 -0.24706748 -0.07239323 -0.0175171   0.40307449  0.7277962
 -0.48092587]",0,[ 0.992 -0.247 -0.072]
"[ 0.74337378  0.86418687  0.69189845 -0.69732483  0.12472974  0.49953773
 -0.46669751]",0,[0.743 0.864 0.692]
"[-0.71888996  0.10160409 -0.7944103  -0.10490343  0.52788681  0.08949797
 -0.14680265]",0,[-0.719  0.102 -0.794]
"[-0.04046996  0.78459449 -0.02193642 -0.87418822  0.02270687  0.1221631
  0.7596287 ]",0,[-0.04   0.785 -0.022]
"[ 0.63675938  0.85151285 -0.07174576  0.0424243   0.5089523  -0.32171639
 -0.84411415]",0,[ 0.637  0.852 -0.072]
"[-0.6905991   0.4873892  -0.07578876  0.86041422  0.74717096 -0.28413868
  0.79274212]",0,[-0.691  0.487 -0.076]
"[ 0.90359556 -0.62836565  0.7693668   0.16935945 -0.28144691  0.63370423
 -0.54526044]",0,[ 0.904 -0.628  0.769]
"[-0.43393847  0.10287069 -0.00574786  0.85015976  0.97259053  0.10430997
  0.78390164]",0,[-0.434  0.103 -0.006]
"[-0.97440796  0.54966998  0.67721723  0.65654199 -0.00908428 -0.95037638
 -0.38134953]",0,[-0.974  0.55   0.677]
"[-0.33213005  0.21693542 -0.70180144 -0.54083557 -0.33653191 -0.03362489
  0.66319749]",0,[-0.332  0.217 -0.702]
"[ 0.67362431  0.57229009 -0.31805956  0.41964865 -0.85166203 -0.10610698
  0.69507614]",0,[ 0.674  0.572 -0.318]
"[ 0.4343685   0.32551655  0.30654712 -0.85838102  0.14186594 -0.6970398
  0.77180443]",0,[0.434 0.326 0.307]
"[ 0.55983688  0.88498517  0.69866966  0.43986147 -0.14879461  0.61224398
 -0.77872248]",0,[0.56  0.885 0.699]
"[ 0.28933016  0.39277931  0.92394349  0.741399   -0.82639159 -0.70765257
 -0.68674272]",0,[0.289 0.393 0.924]
"[-0.88915631  0.18046138  0.0443803  -0.31587394  0.67760069  0.6593192
 -0.13737238]",0,[-0.889  0.18   0.044]
"[-0.63269205 -0.67120429 -0.11392212  0.21752635  0.73373513 -0.06028096
 -0.70472744]",0,[-0.633 -0.671 -0.114]
"[ 0.0793031   0.22303743 -0.0416724  -0.47992776  0.1181929   0.09669725
  0.98786687]",0,[ 0.079  0.223 -0.042]
"[ 0.76966666  0.56177072 -0.60221355 -0.53530691 -0.7972921   0.61898576
  0.92924142]",0,[ 0.77   0.562 -0.602]
"[-0.33081492  0.27080342  0.20761997  0.54980966 -0.13720737 -0.17328018
 -0.4536804 ]",0,[-0.331  0.271  0.208]
"[-0.52111863 -0.09140432 -0.52026968 -0.70073933  0.5853719   0.62235774
 -0.66604595]",0,[-0.521 -0.091 -0.52 ]
"[ 0.0635684  -0.771989   -0.80601642 -0.2489326   0.41434557 -0.84684324
  0.47951544]",0,[ 0.064 -0.772 -0.806]
"[-0.37740238 -0.65786127  0.40263293 -0.18905978 -0.08463896  0.82487099
  0.52459255]",1,[-0.377 -0.658  0.403]
"[-0.37922872 -0.65984153  0.40076952 -0.18937842 -0.08779859  0.82300817
  0.5256731 ]",1,[-0.379 -0.66   0.401]
"[-0.37580475 -0.66225962  0.39928481 -0.18962087 -0.0909381   0.82340266
  0.52745705]",1,[-0.376 -0.662  0.399]
"[-0.37537565 -0.66128302  0.40167575 -0.1886489  -0.08931386  0.823331
  0.52805069]",1,[-0.375 -0.661  0.402]
"[-0.37685699 -0.6596501   0.40404974 -0.18931725 -0.08904296  0.82128916
  0.52614262]",1,[-0.377 -0.66   0.404]
"[-0.37917819 -0.66312337  0.39955902 -0.18977929 -0.08929136  0.82695349
  0.52601867]",1,[-0.379 -0.663  0.4  ]
"[-0.37629797 -0.65930544  0.40290374 -0.18971194 -0.08738159  0.82326648
  0.5250354 ]",1,[-0.376 -0.659  0.403]
"[-0.37871557 -0.65812946  0.40218845 -0.18790814 -0.08683484  0.82705348
  0.52786243]",1,[-0.379 -0.658  0.402]
"[-0.37599371 -0.65843147  0.40011994 -0.18848791 -0.09097825  0.82211103
  0.52954808]",1,[-0.376 -0.658  0.4  ]
"[-0.37353705 -0.66152399  0.40302315 -0.18604869 -0.09159628  0.82326188
  0.52718036]",1,[-0.374 -0.662  0.403]
"[-0.38013864 -0.66002367  0.40182663 -0.18881679 -0.08707585  0.82682973
  0.52589262]",1,[-0.38  -0.66   0.402]
"[-0.37929306 -0.66245977  0.3979147  -0.18819201 -0.0877917   0.82475351
  0.52583486]",1,[-0.379 -0.662  0.398]
"[-0.37255597 -0.66235676  0.40074004 -0.18948309 -0.0886439   0.81908509
  0.52510717]",1,[-0.373 -0.662  0.401]
"[-0.37758607 -0.66307441  0.39965909 -0.18933499 -0.08953411  0.82179037
  0.5261261 ]",1,[-0.378 -0.663  0.4  ]
"[-0.37805462 -0.65845099  0.40153972 -0.18445078 -0.08492063  0.82366948
  0.52841463]",1,[-0.378 -0.658  0.402]
"[-0.37489809 -0.65747261  0.39879183 -0.1878723  -0.09027832  0.82518169
  0.5304525 ]",1,[-0.375 -0.657  0.399]
"[-0.3771637  -0.65740487  0.39838942 -0.18595046 -0.08547583  0.82840634
  0.52327491]",1,[-0.377 -0.657  0.398]
"[-0.378747   -0.66101305  0.39924602 -0.18865189 -0.08876419  0.82145464
  0.52682772]",1,[-0.379 -0.661  0.399]
"[-0.37667492 -0.66179604  0.40121388 -0.19130621 -0.0901134   0.82349601
  0.52674022]",1,[-0.377 -0.662  0.401]
"[-0.3790657  -0.65764064  0.39835844 -0.18786968 -0.08429332  0.82521754
  0.52728199]",1,[-0.379 -0.658  0.398]
"[-0.37608348 -0.65852336  0.40206476 -0.19096718 -0.0859138   0.82135242
  0.52863485]",1,[-0.376 -0.659  0.402]
"[-0.38068167 -0.66040552  0.40079256 -0.1888859  -0.09230859  0.82750309
  0.52797199]",1,[-0.381 -0.66   0.401]
"[-0.37883192 -0.65706603  0.40459329 -0.18743992 -0.0856507   0.8254076
  0.52628734]",1,[-0.379 -0.657  0.405]
"[-0.37764518 -0.65742479  0.40058919 -0.18614871 -0.08877283  0.82968336
  0.52612108]",1,[-0.378 -0.657  0.401]
"[-0.37134029 -0.66196989  0.40063239 -0.19072809 -0.0901162   0.8205805
  0.52366633]",1,[-0.371 -0.662  0.401]
"[-0.37702727 -0.65915102  0.39949284 -0.19074129 -0.08849914  0.82324936
  0.52533598]",1,[-0.377 -0.659  0.399]
"[-0.37409434 -0.65946489  0.40306148 -0.18503486 -0.08972669  0.82335096
  0.52706326]",1,[-0.374 -0.659  0.403]
"[-0.37511031 -0.65712268  0.40138518 -0.18536668 -0.08891683  0.82486327
  0.53023571]",1,[-0.375 -0.657  0.401]
"[-0.37882632 -0.65542047  0.39731748 -0.18605691 -0.0847073   0.8284722
  0.52570123]",1,[-0.379 -0.655  0.397]
"[-0.374784   -0.65998151  0.40026368 -0.18801445 -0.08855956  0.82499927
  0.52668818]",1,[-0.375 -0.66   0.4  ]
"[-0.38004315 -0.66014288  0.40605573 -0.18678719 -0.08600196  0.82656265
  0.52555748]",1,[-0.38  -0.66   0.406]
"[-0.90755336  0.12038174 -0.82369024  0.75577105  0.39946733  0.18434545
  0.07230078]",0,[-0.908  0.12  -0.824]
"[ 0.79329057 -0.38009393 -0.57015909 -0.67654802  0.84043598 -0.55946446
  0.24497885]",0,[ 0.793 -0.38  -0.57 ]
"[ 0.53342998 -0.30762363  0.46611737 -0.62158821 -0.78542689 -0.33542392
  0.5539409 ]",0,[ 0.533 -0.308  0.466]
"[-0.6917482  -0.27920263 -0.82035857  0.85185855 -0.07761295  0.11502846
 -0.21580239]",0,[-0.692 -0.279 -0.82 ]
"[-0.09627436 -0.14044545  0.11186578  0.43284844  0.13744545 -0.89158356
 -0.1403598 ]",0,[-0.096 -0.14   0.112]
"[ 0.16784773 -0.98257166  0.23999948 -0.57319986  0.14436882  0.6508573
 -0.18929687]",0,[ 0.168 -0.983  0.24 ]
