genome,fitness,behavior_descriptor
"[ 0.27364821 -0.24794072  0.95749526 -0.58156685 -0.38434455 -0.13324618
 -0.26707084]",0,[ 0.274 -0.248  0.957]
"[ 0.28378262 -0.72816381 -0.64616626 -0.11160768  0.08830757 -0.18428072
 -0.21197958]",0,[ 0.284 -0.728 -0.646]
"[-0.99118756  0.0337587  -0.59032742 -0.89181199 -0.40480879 -0.31238574
  0.49646473]",0,[-0.991  0.034 -0.59 ]
"[ 0.86826449  0.21371726  0.61796333 -0.45321241 -0.7658052   0.71624433
 -0.0126458 ]",0,[0.868 0.214 0.618]
"[-0.66193104 -0.10648317 -0.82270189  0.40747815  0.60075413  0.68154904
 -0.81256704]",0,[-0.662 -0.106 -0.823]
"[ 0.10318662  0.11796264 -0.89098249  0.36153298 -0.84069866 -0.42296746
 -0.1942319 ]",0,[ 0.103  0.118 -0.891]
"[ 0.12275007 -0.06191256 -0.24123884 -0.28151209 -0.2926715  -0.77663417
 -0.1171706 ]",0,[ 0.123 -0.062 -0.241]
"[-0.88021329  0.55612965 -0.05495189 -0.45284652  0.11574874 -0.45518469
 -0.59861312]",0,[-0.88   0.556 -0.055]
"[ 0.84942479  0.57627783 -0.90665639 -0.79502671 -0.66184828 -0.26227438
 -0.76771729]",0,[ 0.849  0.576 -0.907]
"[ 0.41568284  0.10603658 -0.61203943 -0.35448403  0.18756822  0.96915471
 -0.02666658]",0,[ 0.416  0.106 -0.612]
"[-0.1327688  -0.41892693 -0.06487828 -0.63099318  0.82694424  0.85695487
 -0.50276397]",0,[-0.133 -0.419 -0.065]
"[-0.71719287 -0.12539563 -0.0662867  -0.78458158 -0.97662266 -0.00445776
 -0.39094748]",0,[-0.717 -0.125 -0.066]
"[ 0.7908766   0.49840678 -0.99381184  0.46037563 -0.33271626 -0.14726413
 -0.31777446]",0,[ 0.791  0.498 -0.994]
"[ 0.08050541 -0.18701308 -0.05656059 -0.72829397 -0.39914325 -0.90297764
  0.02693568]",0,[ 0.081 -0.187 -0.057]
"[-0.84001002  0.75937378 -0.95896744  0.81346887 -0.81183542 -0.38834888
 -0.29502949]",0,[-0.84   0.759 -0.959]
"[ 8.69663748e-04 -3.16394631e-01  7.70206914e-01 -5.91363531e-01
 -9.15845950e-01  4.91123701e-02  4.55071588e-01]",0,[ 0.001 -0.316  0.77 ]
"[-0.65347313 -0.44497484  0.22770788  0.17439403 -0.114789    0.82014622
 -0.8203889 ]",0,[-0.653 -0.445  0.228]
"[ 0.28004016  0.95787685  0.38101089  0.63413349 -0.2464086   0.90518542
 -0.26259123]",0,[0.28  0.958 0.381]
"[ 0.76264835 -0.42944189  0.8076034   0.33980736 -0.9985908   0.40908624
  0.27954371]",0,[ 0.763 -0.429  0.808]
"[-0.37193896  0.07068421 -0.68892046  0.76617533 -0.69452813 -0.47300512
 -0.84664888]",0,[-0.372  0.071 -0.689]
"[ 0.67790493 -0.87974251 -0.28161553  0.09384288  0.13171534 -0.30119989
 -0.11077686]",0,[ 0.678 -0.88  -0.282]
"[ 0.5947433   0.06714377 -0.14308064  0.98393347  0.74852856  0.24512759
 -0.80517129]",0,[ 0.595  0.067 -0.143]
"[0.21290282 0.77477445 0.58763395 0.88335274 0.61731189 0.74471955
 0.41808368]",0,[0.213 0.775 0.588]
"[ 0.01044845  0.13929961  0.85225752 -0.81757948  0.19738694 -0.38165079
 -0.63419667]",0,[0.01  0.139 0.852]
"[ 0.94555963  0.69882839 -0.66002446  0.10496825 -0.82124819 -0.1206493
 -0.02533691]",0,[ 0.946  0.699 -0.66 ]
"[ 0.02153141  0.08928921 -0.32350012  0.21433079  0.44408292 -0.05097479
  0.91736631]",0,[ 0.022  0.089 -0.324]
"[-0.85811254 -0.61149263  0.46444588 -0.51387938  0.47169197 -0.77503285
 -0.04477189]",0,[-0.858 -0.611  0.464]
"[-0.50652171 -0.01323522  0.17094837 -0.11944769 -0.2876701   0.87330172
  0.53756259]",0,[-0.507 -0.013  0.171]
"[-0.8799633  -0.79537873  0.85582921  0.99062649 -0.00460436 -0.06552975
 -0.3532242 ]",0,[-0.88  -0.795  0.856]
"[ 0.41483314  0.8070014  -0.47714234 -0.88306111  0.20359567 -0.98649501
 -0.04548269]",0,[ 0.415  0.807 -0.477]
"[-0.03753307 -0.25207474 -0.36711645  0.68744971 -0.75163685  0.88881433
 -0.62009265]",0,[-0.038 -0.252 -0.367]
"[-0.09824428 -0.08835217 -0.63618248  0.36463131  0.09876743 -0.8792742
 -0.80798814]",0,[-0.098 -0.088 -0.636]
"[ 0.14547646 -0.18637097 -0.67496061 -0.34152482 -0.78200691 -0.91778284
 -0.69667439]",0,[ 0.145 -0.186 -0.675]
"[-0.37172628 -0.65836226  0.39975437 -0.18963706 -0.08912892  0.82381515
  0.53090305]",1,[-0.372 -0.658  0.4  ]
"[-0.37482243 -0.66360497  0.40435342 -0.18839439 -0.08873022  0.82548358
  0.52033818]",1,[-0.375 -0.664  0.404]
"[-0.3714487  -0.65969982  0.39995083 -0.19359993 -0.08740904  0.8223431
  0.52780546]",1,[-0.371 -0.66   0.4  ]
"[-0.37402558 -0.66273304  0.40411735 -0.18889572 -0.08755401  0.82724087
  0.52837244]",1,[-0.374 -0.663  0.404]
"[-0.37014146 -0.66020872  0.40114923 -0.19341796 -0.08991012  0.82530616
  0.52862388]",1,[-0.37  -0.66   0.401]
"[-0.37727993 -0.65776291  0.40259952 -0.19259785 -0.08726661  0.82597717
  0.52963117]",1,[-0.377 -0.658  0.403]
"[-0.37308469 -0.65914099  0.39730636 -0.18610435 -0.08978021  0.82354387
  0.52821349]",1,[-0.373 -0.659  0.397]
"[-0.36998832 -0.66261606  0.4009453  -0.19375632 -0.08428052  0.82131974
  0.52979495]",1,[-0.37  -0.663  0.401]
"[-0.37326598 -0.66158788  0.39654349 -0.1848527  -0.087294    0.8282597
  0.52962123]",1,[-0.373 -0.662  0.397]
"[-0.37763139 -0.65819208  0.40589528 -0.18569448 -0.0898492   0.82728579
  0.520307  ]",1,[-0.378 -0.658  0.406]
"[-0.37223594 -0.65787961  0.40454503 -0.19301862 -0.08932957  0.82561638
  0.52970971]",1,[-0.372 -0.658  0.405]
"[-0.37389594 -0.65781762  0.40056643 -0.18981726 -0.08368882  0.82750802
  0.52794071]",1,[-0.374 -0.658  0.401]
"[-0.37745974 -0.66088564  0.40572379 -0.18974126 -0.08882741  0.82530764
  0.5171891 ]",1,[-0.377 -0.661  0.406]
"[-0.36724815 -0.65757921  0.40318363 -0.19292094 -0.09426027  0.82290912
  0.52983712]",1,[-0.367 -0.658  0.403]
"[-0.37267153 -0.65975702  0.40961427 -0.19257209 -0.08514614  0.82616239
  0.52856763]",0,[-0.373 -0.66   0.41 ]
"[-0.37232103 -0.66074536  0.39690519 -0.1865753  -0.09153517  0.82533754
  0.52979735]",1,[-0.372 -0.661  0.397]
"[-0.37375115 -0.65965752  0.40107658 -0.18874474 -0.08593524  0.82191476
  0.52861537]",1,[-0.374 -0.66   0.401]
"[-0.37511788 -0.65676071  0.4054787  -0.18803786 -0.08763594  0.82605241
  0.53051134]",1,[-0.375 -0.657  0.405]
"[-0.37251418 -0.65939282  0.40262661 -0.18873974 -0.0841037   0.82331057
  0.53401142]",1,[-0.373 -0.659  0.403]
"[-0.37423422 -0.66374194  0.40453531 -0.1916457  -0.08568368  0.82481309
  0.52177815]",1,[-0.374 -0.664  0.405]
"[-0.37601468 -0.65820585  0.40165513 -0.19626743 -0.08669935  0.82189592
  0.52772931]",1,[-0.376 -0.658  0.402]
"[-0.37520784 -0.66161781  0.40673102 -0.18853386 -0.09315578  0.8225076
  0.51982596]",1,[-0.375 -0.662  0.407]
"[-0.3730649  -0.66347617  0.39796288 -0.187929   -0.09111467  0.82815801
  0.5300402 ]",1,[-0.373 -0.663  0.398]
"[-0.37819407 -0.6544849   0.40532097 -0.19337545 -0.08639025  0.82284453
  0.52444607]",1,[-0.378 -0.654  0.405]
"[-0.37219147 -0.66024067  0.39702882 -0.18560616 -0.08666486  0.82793161
  0.52901089]",1,[-0.372 -0.66   0.397]
"[-0.37783163 -0.66337763  0.39847639 -0.19131209 -0.08760826  0.82515408
  0.53365588]",1,[-0.378 -0.663  0.398]
"[-0.36998639 -0.66376272  0.40224508 -0.19154883 -0.08581404  0.8241498
  0.53076171]",1,[-0.37  -0.664  0.402]
"[-0.37582152 -0.6611767   0.40493831 -0.19203569 -0.08495571  0.82516576
  0.51790443]",1,[-0.376 -0.661  0.405]
"[-0.36820951 -0.65743762  0.4053426  -0.19284028 -0.09305159  0.82465897
  0.52960468]",1,[-0.368 -0.657  0.405]
"[-0.37248558 -0.66026057  0.40450802 -0.19171454 -0.08561375  0.82794379
  0.52890609]",1,[-0.372 -0.66   0.405]
"[-0.37453658 -0.66337047  0.39923705 -0.18989729 -0.08511552  0.81929057
  0.53459956]",1,[-0.375 -0.663  0.399]
"[-0.37563319 -0.65919196  0.39880703 -0.19065768 -0.09137823  0.82232035
  0.52458859]",1,[-0.376 -0.659  0.399]
"[-0.37299742 -0.66124381  0.39966942 -0.18588078 -0.08562779  0.82246815
  0.53013749]",1,[-0.373 -0.661  0.4  ]
"[-0.37619627 -0.6597139   0.40322875 -0.19363273 -0.0810677   0.82545931
  0.52388401]",1,[-0.376 -0.66   0.403]
"[-0.37410775 -0.66237259  0.39995046 -0.19292845 -0.08887155  0.82015265
  0.53106663]",1,[-0.374 -0.662  0.4  ]
"[-0.3752266  -0.6589984   0.40460485 -0.19445105 -0.08477465  0.8277655
  0.52973355]",1,[-0.375 -0.659  0.405]
"[-0.36929338 -0.65593098  0.40332829 -0.18976812 -0.09154847  0.82722613
  0.52837615]",1,[-0.369 -0.656  0.403]
"[-0.37600054 -0.65864951  0.40161233 -0.18955332 -0.08778392  0.82835545
  0.53106491]",1,[-0.376 -0.659  0.402]
"[-0.37302    -0.66199368  0.39850136 -0.19182497 -0.08485925  0.82147956
  0.53186336]",1,[-0.373 -0.662  0.399]
"[-0.37327726 -0.66031635  0.4056403  -0.18794277 -0.09066725  0.8229781
  0.52879029]",1,[-0.373 -0.66   0.406]
"[-0.37894089 -0.65983301  0.4059391  -0.19036826 -0.08845358  0.82565601
  0.51895724]",1,[-0.379 -0.66   0.406]
"[-0.36835945 -0.65425152  0.40457278 -0.19501284 -0.08785263  0.82712021
  0.52661329]",1,[-0.368 -0.654  0.405]
"[-0.3785738  -0.66067094  0.40789352 -0.19229743 -0.08523274  0.82462922
  0.52499116]",1,[-0.379 -0.661  0.408]
"[-0.37398526 -0.65883223  0.40754278 -0.1884367  -0.08285117  0.82804529
  0.52799839]",1,[-0.374 -0.659  0.408]
"[-0.37360758 -0.65846031  0.40397569 -0.18871126 -0.08646568  0.82329833
  0.5297246 ]",1,[-0.374 -0.658  0.404]
"[-0.37708744 -0.65793216  0.40247596 -0.19201802 -0.088333    0.82089522
  0.52712537]",1,[-0.377 -0.658  0.402]
"[-0.3710238  -0.66057356  0.40201154 -0.19274788 -0.0868813   0.82756474
  0.52339694]",1,[-0.371 -0.661  0.402]
"[-0.37804642 -0.6565998   0.40510805 -0.18909605 -0.08747048  0.82070343
  0.52959571]",1,[-0.378 -0.657  0.405]
"[-0.3721061  -0.65883055  0.39533056 -0.18589013 -0.08923924  0.82783227
  0.52703803]",1,[-0.372 -0.659  0.395]
"[-0.37706692 -0.66062628  0.40138939 -0.18874988 -0.08495801  0.82680689
  0.52990776]",1,[-0.377 -0.661  0.401]
"[-0.37538625 -0.66300553  0.4062226  -0.19196522 -0.08420151  0.82754806
  0.5187837 ]",1,[-0.375 -0.663  0.406]
"[-0.37034951 -0.65790059  0.40068718 -0.19349586 -0.08645255  0.82272118
  0.52738466]",1,[-0.37  -0.658  0.401]
"[-0.37428367 -0.66183977  0.40505647 -0.19192261 -0.08537014  0.82914914
  0.52930233]",1,[-0.374 -0.662  0.405]
"[-0.37616835 -0.65987832  0.40528161 -0.18514257 -0.09288988  0.8265812
  0.52632686]",1,[-0.376 -0.66   0.405]
"[-0.37335527 -0.66193218  0.40219882 -0.18694489 -0.08919167  0.82446417
  0.52599019]",1,[-0.373 -0.662  0.402]
"[-0.33270619  0.65272867  0.96870355 -0.48350052  0.97183639 -0.95388735
  0.31483682]",0,[-0.333  0.653  0.969]
"[-0.70170604  0.20669253 -0.70559027  0.27323208  0.779868   -0.79128551
 -0.45158262]",0,[-0.702  0.207 -0.706]
"[ 0.47154003  0.33545107 -0.74462345 -0.71968507 -0.45373804  0.02828806
  0.18313387]",0,[ 0.472  0.335 -0.745]
"[ 0.20748665  0.5567472  -0.90838516 -0.62475576 -0.10673644 -0.83513878
  0.33988666]",0,[ 0.207  0.557 -0.908]
"[ 0.76909123  0.85319652 -0.53341218  0.20494986  0.54628574  0.86688164
 -0.1124837 ]",0,[ 0.769  0.853 -0.533]
"[-0.82085052  0.31574408  0.47499716 -0.90835606 -0.7462362   0.04764198
 -0.85414814]",0,[-0.821  0.316  0.475]
"[ 0.46143819  0.0617284   0.94960912 -0.74415416 -0.37972042 -0.74002302
 -0.35354733]",0,[0.461 0.062 0.95 ]
"[ 0.67900157 -0.55660899 -0.36583234  0.46161743  0.90033108 -0.14955805
  0.93402745]",0,[ 0.679 -0.557 -0.366]
"[ 0.43652443 -0.51815193 -0.84470433 -0.91112773 -0.39474278  0.58044861
  0.1596019 ]",0,[ 0.437 -0.518 -0.845]
"[ 0.82972399  0.94089782 -0.12943983 -0.85707671  0.00633647 -0.82093031
 -0.72471208]",0,[ 0.83   0.941 -0.129]
"[0.08534801 0.8976857  0.52529581 0.78982523 0.87285897 0.99337238
 0.59728214]",0,[0.085 0.898 0.525]
"[ 0.3185175  -0.26171379  0.7226601  -0.8605892  -0.3132611   0.17281391
 -0.16630219]",0,[ 0.319 -0.262  0.723]
"[-0.33153679  0.29409386  0.46534433 -0.87258751  0.07588289  0.34962954
 -0.23670013]",0,[-0.332  0.294  0.465]
"[-0.35780352 -0.70806101 -0.47647169  0.55419406 -0.1259617   0.75807857
 -0.54589856]",0,[-0.358 -0.708 -0.476]
"[ 0.78077086  0.83128333 -0.57970452  0.16459665 -0.39745676  0.47317379
  0.02796515]",0,[ 0.781  0.831 -0.58 ]
"[-0.10710783 -0.07562742  0.83832894 -0.17843538 -0.52925275  0.76430774
  0.01835158]",0,[-0.107 -0.076  0.838]
"[ 0.80245982  0.34178946  0.08403863 -0.49534451 -0.01767154 -0.67090321
  0.99338322]",0,[0.802 0.342 0.084]
"[ 0.26918325  0.3424306  -0.34032392 -0.45784376  0.45640976 -0.9926553
  0.23714207]",0,[ 0.269  0.342 -0.34 ]
"[ 0.22760515 -0.4660715  -0.88961869 -0.82263791  0.32389154  0.83670517
  0.42824517]",0,[ 0.228 -0.466 -0.89 ]
"[ 0.06694257 -0.74284016  0.07792034 -0.8312167  -0.57074554  0.12032204
 -0.93139267]",0,[ 0.067 -0.743  0.078]
"[ 0.95345009  0.35893108 -0.77615913 -0.1265495   0.30141023 -0.52933804
 -0.40559345]",0,[ 0.953  0.359 -0.776]
"[ 0.7791967   0.41406554  0.65356561  0.84878016 -0.78517101 -0.68819924
  0.72266846]",0,[0.779 0.414 0.654]
"[-0.91951454  0.14210385  0.12824759  0.26270538  0.95697245  0.03326576
 -0.3174023 ]",0,[-0.92   0.142  0.128]
"[0.20897675 0.89787115 0.3708466  0.43631821 0.49777227 0.88018344
 0.31095918]",0,[0.209 0.898 0.371]
"[ 0.27957024 -0.01920373 -0.94196632 -0.14591922  0.56883993  0.67740694
  0.8955138 ]",0,[ 0.28  -0.019 -0.942]
"[ 0.4271936   0.97120075 -0.5582846   0.43805901 -0.47720226  0.92903144
  0.92506733]",0,[ 0.427  0.971 -0.558]
"[ 0.27190499 -0.24507657  0.95734126 -0.5806185  -0.38520236 -0.13424915
 -0.26827021]",0,[ 0.272 -0.245  0.957]
"[ 0.28267057 -0.72786975 -0.64383034 -0.11227162  0.09234611 -0.18503634
 -0.20943667]",0,[ 0.283 -0.728 -0.644]
"[ 0.29703798  0.22431411 -0.932744   -0.68168474  0.13156561  0.14620579
 -0.76890386]",0,[ 0.297  0.224 -0.933]
"[-0.99260626  0.03704267 -0.59031803 -0.89495137 -0.40013983 -0.31350332
  0.49679841]",0,[-0.993  0.037 -0.59 ]
"[ 0.8667786   0.21530631  0.62025158 -0.45179347 -0.76301838  0.7165604
 -0.00933354]",0,[0.867 0.215 0.62 ]
"[-0.66108682 -0.10602938 -0.82265141  0.40766106  0.60094555  0.68475731
 -0.81128857]",0,[-0.661 -0.106 -0.823]
"[ 0.10030538  0.11592822 -0.89390889  0.36143969 -0.84417385 -0.42421744
 -0.19491141]",0,[ 0.1    0.116 -0.894]
"[ 0.11793416 -0.05776817 -0.24079286 -0.28389396 -0.29062322 -0.77329566
 -0.11419879]",0,[ 0.118 -0.058 -0.241]
"[-0.37217005 -0.65963037  0.39938081 -0.19084482 -0.0867501   0.82524896
  0.52749395]",1,[-0.372 -0.66   0.399]
"[-0.37490603 -0.66320662  0.40031088 -0.19005623 -0.08621746  0.82820944
  0.52138029]",1,[-0.375 -0.663  0.4  ]
"[-0.37442727 -0.65792981  0.40494435 -0.19359942 -0.08770039  0.82513518
  0.52534295]",1,[-0.374 -0.658  0.405]
"[-0.37033075 -0.65930776  0.39874875 -0.19365971 -0.08621915  0.82169107
  0.5288334 ]",1,[-0.37  -0.659  0.399]
"[-0.37553114 -0.66098553  0.40555458 -0.18790166 -0.08878252  0.8268899
  0.52998406]",1,[-0.376 -0.661  0.406]
"[-0.3745548  -0.66276779  0.40243026 -0.18969608 -0.08959559  0.82542231
  0.52893375]",1,[-0.375 -0.663  0.402]
"[-0.36965373 -0.65681595  0.40165678 -0.19123443 -0.09575795  0.82437919
  0.52907977]",1,[-0.37  -0.657  0.402]
"[-0.37409626 -0.65857454  0.40435452 -0.18959355 -0.08960704  0.82440314
  0.52739697]",1,[-0.374 -0.659  0.404]
"[-0.37264038 -0.65750928  0.39641449 -0.18612643 -0.08927329  0.8287478
  0.52574236]",1,[-0.373 -0.658  0.396]
"[-0.3689643  -0.66184818  0.40193966 -0.19400646 -0.08654463  0.82542065
  0.52530516]",1,[-0.369 -0.662  0.402]
"[-0.37364233 -0.66212389  0.39646115 -0.19222053 -0.0840609   0.82691959
  0.53053113]",1,[-0.374 -0.662  0.396]
"[-0.3753116  -0.66012263  0.40190771 -0.1889119  -0.08809108  0.82666199
  0.52859486]",1,[-0.375 -0.66   0.402]
"[-0.37233758 -0.66124624  0.40396693 -0.19399621 -0.08735038  0.82328932
  0.53053231]",1,[-0.372 -0.661  0.404]
"[-0.37640986 -0.66126677  0.40415256 -0.19326903 -0.08745309  0.82506365
  0.52945022]",1,[-0.376 -0.661  0.404]
"[-0.3783658  -0.66066427  0.40347826 -0.18759065 -0.08714257  0.82491491
  0.51967076]",1,[-0.378 -0.661  0.403]
"[-0.3712877  -0.6583838   0.40563231 -0.19016436 -0.08745714  0.82103677
  0.52924777]",1,[-0.371 -0.658  0.406]
"[-0.37017013 -0.66316506  0.39688345 -0.18872969 -0.08651199  0.82605068
  0.52824274]",1,[-0.37  -0.663  0.397]
"[-0.37492724 -0.66060757  0.40056773 -0.190037   -0.09042544  0.82815455
  0.52608675]",1,[-0.375 -0.661  0.401]
"[-0.37659691 -0.65904113  0.40229654 -0.18931192 -0.08562862  0.82528719
  0.52693648]",1,[-0.377 -0.659  0.402]
"[-0.37020839 -0.65874234  0.4023092  -0.19161393 -0.08991143  0.82442292
  0.52867311]",1,[-0.37  -0.659  0.402]
"[-0.37277753 -0.66177969  0.40314492 -0.18822835 -0.08807013  0.82498972
  0.53042932]",1,[-0.373 -0.662  0.403]
"[-0.37468146 -0.65595612  0.40473666 -0.19605911 -0.08801283  0.82294578
  0.52850801]",1,[-0.375 -0.656  0.405]
"[-0.37075598 -0.66059428  0.40413447 -0.19118202 -0.08727537  0.82502717
  0.52590846]",1,[-0.371 -0.661  0.404]
"[-0.37725376 -0.66259066  0.40555057 -0.18916048 -0.08889477  0.82005759
  0.52105953]",1,[-0.377 -0.663  0.406]
"[-0.37266599 -0.66203772  0.39647206 -0.18958216 -0.09022888  0.82814825
  0.52220951]",1,[-0.373 -0.662  0.396]
"[-0.37478457 -0.65667757  0.40159404 -0.19170156 -0.08653213  0.82200859
  0.5263267 ]",1,[-0.375 -0.657  0.402]
"[-0.37104557 -0.66215134  0.39538412 -0.19254159 -0.09178053  0.8282191
  0.52314274]",1,[-0.371 -0.662  0.395]
"[-0.37319628 -0.66159881  0.3981551  -0.19118557 -0.08715373  0.82036532
  0.53323747]",1,[-0.373 -0.662  0.398]
"[-0.37610765 -0.65930379  0.40384708 -0.18630699 -0.09264513  0.82424828
  0.52058041]",1,[-0.376 -0.659  0.404]
"[-0.36922169 -0.66271509  0.40204107 -0.1908166  -0.08955348  0.82471277
  0.53056336]",1,[-0.369 -0.663  0.402]
"[-0.37719615 -0.66588925  0.40466003 -0.19244323 -0.08730256  0.82448749
  0.520958  ]",0,[-0.377 -0.666  0.405]
"[-0.3719712  -0.65778165  0.40358373 -0.19150785 -0.09084877  0.82442573
  0.5293244 ]",1,[-0.372 -0.658  0.404]
"[-0.37227201 -0.66028515  0.40864765 -0.19036186 -0.08463228  0.82629188
  0.52597849]",1,[-0.372 -0.66   0.409]
"[-0.37746822 -0.6590362   0.39813497 -0.18809385 -0.08743448  0.82500099
  0.52506155]",1,[-0.377 -0.659  0.398]
"[-0.37823453 -0.66083607  0.40154106 -0.18989624 -0.08539921  0.81932353
  0.52886294]",1,[-0.378 -0.661  0.402]
"[-0.37065043 -0.6558869   0.40142541 -0.18782724 -0.08775033  0.82324227
  0.53087476]",1,[-0.371 -0.656  0.401]
"[-0.36852472 -0.65658685  0.40538336 -0.18889847 -0.09282501  0.82562954
  0.52656546]",1,[-0.369 -0.657  0.405]
"[-0.37306368 -0.65935302  0.40012832 -0.19042455 -0.08393477  0.82231625
  0.5281852 ]",1,[-0.373 -0.659  0.4  ]
"[-0.3725678  -0.65774776  0.40631239 -0.19066378 -0.09001603  0.82274992
  0.52687166]",1,[-0.373 -0.658  0.406]
"[-0.37765574 -0.65685592  0.4025911  -0.18773466 -0.08847609  0.82591341
  0.52288676]",1,[-0.378 -0.657  0.403]
"[-0.3658322  -0.65662374  0.39983365 -0.19412759 -0.09169458  0.8239442
  0.52573418]",1,[-0.366 -0.657  0.4  ]
"[-0.3772091  -0.65939764  0.40505913 -0.19306497 -0.0853239   0.82782161
  0.52884811]",1,[-0.377 -0.659  0.405]
"[-0.3765914  -0.6601863   0.40774667 -0.18837063 -0.09014357  0.82648207
  0.51645385]",1,[-0.377 -0.66   0.408]
"[-0.37895449 -0.66117576  0.40289016 -0.19522971 -0.08479412  0.82666423
  0.51579865]",1,[-0.379 -0.661  0.403]
"[-0.37695423 -0.65415164  0.40315778 -0.19639    -0.08843322  0.82255386
  0.52544413]",1,[-0.377 -0.654  0.403]
"[-0.36859191 -0.6594279   0.40323177 -0.19515007 -0.08654102  0.82523867
  0.52687266]",1,[-0.369 -0.659  0.403]
"[-0.37600132 -0.65684391  0.40436479 -0.19556552 -0.08983741  0.82226103
  0.52910773]",1,[-0.376 -0.657  0.404]
"[-0.37233561 -0.66082638  0.39755884 -0.18559317 -0.08581743  0.82745772
  0.52803144]",1,[-0.372 -0.661  0.398]
"[-0.37535992 -0.66365538  0.40159475 -0.19178581 -0.08575404  0.82890024
  0.5299373 ]",1,[-0.375 -0.664  0.402]
"[-0.37082548 -0.65986856  0.40072594 -0.19117469 -0.08528197  0.82287895
  0.52693939]",1,[-0.371 -0.66   0.401]
"[-0.37752664 -0.66336534  0.40211187 -0.18829737 -0.09361091  0.8205846
  0.52778759]",1,[-0.378 -0.663  0.402]
"[-0.37248167 -0.65692959  0.3990236  -0.18943781 -0.08898846  0.82571556
  0.5319909 ]",1,[-0.372 -0.657  0.399]
"[-0.37239974 -0.65725207  0.40120475 -0.19274881 -0.0859009   0.82474799
  0.52565059]",1,[-0.372 -0.657  0.401]
"[-0.37084076 -0.66071116  0.39954026 -0.193641   -0.09175792  0.82578945
  0.52704649]",1,[-0.371 -0.661  0.4  ]
"[-0.37713047 -0.65735927  0.4018577  -0.19294761 -0.0887383   0.82133971
  0.52822937]",1,[-0.377 -0.657  0.402]
"[-0.37756156 -0.66070109  0.40577126 -0.18613088 -0.09040674  0.82568213
  0.5212564 ]",1,[-0.378 -0.661  0.406]
"[-0.37257473 -0.65632541  0.4057817  -0.19241656 -0.09078369  0.82522096
  0.52870232]",1,[-0.373 -0.656  0.406]
"[-0.37301581 -0.65568802  0.39940049 -0.18858844 -0.0849459   0.82211601
  0.52778789]",1,[-0.373 -0.656  0.399]
"[-0.37692119 -0.65572678  0.40625975 -0.18558814 -0.08700926  0.82513494
  0.53266689]",1,[-0.377 -0.656  0.406]
"[-0.37242583 -0.66079858  0.403466   -0.18774339 -0.08556418  0.82368142
  0.5366677 ]",1,[-0.372 -0.661  0.403]
"[-0.37681576 -0.65548735  0.40515564 -0.19215412 -0.08640794  0.82192265
  0.52368772]",1,[-0.377 -0.655  0.405]
"[-0.37372308 -0.65987542  0.39614374 -0.18495109 -0.08142983  0.82917625
  0.52771457]",1,[-0.374 -0.66   0.396]
"[-0.37214562 -0.66401624  0.40058984 -0.1922586  -0.08535035  0.82393121
  0.53185372]",1,[-0.372 -0.664  0.401]
"[-0.37561232 -0.66252386  0.4055094  -0.19226547 -0.08495314  0.82325555
  0.51839432]",1,[-0.376 -0.663  0.406]
"[-0.36840672 -0.6595155   0.40669352 -0.19195193 -0.09383957  0.82165509
  0.53059422]",1,[-0.368 -0.66   0.407]
"[-0.37195047 -0.66231433  0.40279574 -0.19460009 -0.08402573  0.82793391
  0.52935688]",1,[-0.372 -0.662  0.403]
"[-0.3739673  -0.66130012  0.39946116 -0.18463104 -0.08591902  0.8240771
  0.52855355]",1,[-0.374 -0.661  0.399]
"[-0.37021137 -0.65446437  0.40576217 -0.19008281 -0.09117273  0.82640389
  0.52744571]",1,[-0.37  -0.654  0.406]
"[-0.3726551  -0.65926175  0.40078458 -0.18884375 -0.08969878  0.82756633
  0.5293458 ]",1,[-0.373 -0.659  0.401]
"[-0.37208218 -0.66170132  0.39462269 -0.18423507 -0.08566318  0.82806571
  0.52661592]",1,[-0.372 -0.662  0.395]
"[-0.37451904 -0.6603047   0.40495918 -0.18667779 -0.0893849   0.82154561
  0.52948704]",1,[-0.375 -0.66   0.405]
"[-0.37880039 -0.65904739  0.40806872 -0.18944327 -0.08872042  0.82458833
  0.51947417]",1,[-0.379 -0.659  0.408]
"[-0.36748628 -0.65357003  0.40452119 -0.19481062 -0.0899597   0.82646084
  0.52825668]",1,[-0.367 -0.654  0.405]
"[-0.37971755 -0.65850425  0.40696336 -0.19383123 -0.08423614  0.82535509
  0.52458208]",1,[-0.38  -0.659  0.407]
"[-0.37486151 -0.65704076  0.40737864 -0.18776582 -0.08109779  0.82640878
  0.52642034]",1,[-0.375 -0.657  0.407]
"[-0.37216626 -0.65935138  0.40406771 -0.18891116 -0.08585503  0.82276402
  0.52772352]",1,[-0.372 -0.659  0.404]
"[-0.37857895 -0.6574818   0.40220323 -0.19150813 -0.0856809   0.82344233
  0.52790466]",1,[-0.379 -0.657  0.402]
"[-0.37971246 -0.65178021  0.40466093 -0.18841637 -0.08813715  0.81877824
  0.52989323]",1,[-0.38  -0.652  0.405]
"[-0.37733764 -0.6642926   0.40778496 -0.19187787 -0.08330899  0.82582014
  0.51902636]",1,[-0.377 -0.664  0.408]
"[-0.37114112 -0.65893231  0.40226599 -0.19356095 -0.08742052  0.82417058
  0.52612655]",1,[-0.371 -0.659  0.402]
