genome,fitness,behavior_descriptor
"[-0.37196298 -0.65833756  0.40397018 -0.18535934 -0.09066258  0.81969284
  0.52095446]",1,[-0.372 -0.658  0.404]
"[-0.37538376 -0.66387232  0.3964815  -0.18931825 -0.09122391  0.81737492
  0.52746983]",1,[-0.375 -0.664  0.396]
"[-0.38314824 -0.65522783  0.40468818 -0.18648176 -0.09576118  0.82098982
  0.52749274]",1,[-0.383 -0.655  0.405]
"[-0.37880481 -0.65914247  0.39837449 -0.19724395 -0.09351896  0.82052098
  0.5317665 ]",1,[-0.379 -0.659  0.398]
"[-0.37545303 -0.66533993  0.40649043 -0.20171627 -0.084613    0.82519521
  0.52273795]",0,[-0.375 -0.665  0.406]
"[-0.36930027 -0.65993598  0.40412067 -0.19963857 -0.08733049  0.8244139
  0.52197645]",1,[-0.369 -0.66   0.404]
"[-0.38248591 -0.65444459  0.40759921 -0.18244406 -0.09179413  0.82438669
  0.52503135]",1,[-0.382 -0.654  0.408]
"[-0.37747507 -0.65138626  0.4029913  -0.189025   -0.09230534  0.82385425
  0.52551438]",1,[-0.377 -0.651  0.403]
"[-0.3760271  -0.65493686  0.40139438 -0.17666725 -0.08705845  0.82733163
  0.52658817]",1,[-0.376 -0.655  0.401]
"[-0.37865136 -0.65932394  0.40915888 -0.18597062 -0.09018241  0.82194504
  0.52880554]",0,[-0.379 -0.659  0.409]
"[-0.37256826 -0.65326769  0.40871511 -0.19352221 -0.09460299  0.8174885
  0.51489061]",1,[-0.373 -0.653  0.409]
"[-0.38089732 -0.65312491  0.40111447 -0.17944254 -0.08888383  0.83333175
  0.52099699]",1,[-0.381 -0.653  0.401]
"[-0.37391711 -0.65779484  0.40804387 -0.19079424 -0.08781657  0.82178671
  0.52177403]",1,[-0.374 -0.658  0.408]
"[-0.37000884 -0.65610721  0.39686239 -0.19709818 -0.07686904  0.8200267
  0.52524798]",1,[-0.37  -0.656  0.397]
"[-0.37119337 -0.66161374  0.40443042 -0.18966921 -0.0912911   0.8159183
  0.52426081]",1,[-0.371 -0.662  0.404]
"[-0.37435483 -0.65702812  0.39213628 -0.19131684 -0.09169306  0.82628673
  0.52529609]",0,[-0.374 -0.657  0.392]
"[-0.38263796 -0.66070621  0.40565601 -0.18640254 -0.09759441  0.82178582
  0.52354537]",1,[-0.383 -0.661  0.406]
"[-0.37875332 -0.66353574  0.402355   -0.18465101 -0.08636979  0.82332374
  0.52381475]",1,[-0.379 -0.664  0.402]
"[-0.37052129 -0.65851373  0.40935902 -0.19461699 -0.09560162  0.81980655
  0.52195484]",0,[-0.371 -0.659  0.409]
"[-0.38154991 -0.65635348  0.3988119  -0.18437535 -0.09161848  0.83303059
  0.52097293]",1,[-0.382 -0.656  0.399]
"[-0.37148503 -0.65935192  0.40694315 -0.1869604  -0.09532332  0.81969204
  0.52165596]",1,[-0.371 -0.659  0.407]
"[-0.37784881 -0.65712342  0.3964705  -0.2020993  -0.07649673  0.82015583
  0.52796415]",1,[-0.378 -0.657  0.396]
"[-0.38209969 -0.65958699  0.40589384 -0.18822826 -0.08463255  0.8147833
  0.5233751 ]",1,[-0.382 -0.66   0.406]
"[-0.37753657 -0.66089226  0.40493731 -0.18316608 -0.08686395  0.82359444
  0.5229852 ]",1,[-0.378 -0.661  0.405]
"[-0.37911086 -0.6547134   0.40840079 -0.18810582 -0.09102366  0.82836648
  0.52759336]",1,[-0.379 -0.655  0.408]
"[-0.37493814 -0.65934201  0.39601053 -0.19270848 -0.08950953  0.82215898
  0.52217254]",1,[-0.375 -0.659  0.396]
"[-0.37630934 -0.65806029  0.40640817 -0.19443409 -0.08969293  0.81653626
  0.5249302 ]",1,[-0.376 -0.658  0.406]
"[-0.37549613 -0.65054696  0.4012685  -0.18328482 -0.09105682  0.8257578
  0.5247176 ]",1,[-0.375 -0.651  0.401]
"[-0.3741995  -0.65919575  0.40515349 -0.19218547 -0.09060196  0.82405271
  0.52272492]",1,[-0.374 -0.659  0.405]
"[-0.37721616 -0.66334996  0.39906326 -0.19120235 -0.08859503  0.81959411
  0.52277329]",1,[-0.377 -0.663  0.399]
"[-0.36999546 -0.66109808  0.39788956 -0.19613922 -0.08378214  0.82183808
  0.52699658]",1,[-0.37  -0.661  0.398]
"[-0.3826588  -0.6579436   0.40133213 -0.18921504 -0.08770459  0.8307201
  0.5244589 ]",1,[-0.383 -0.658  0.401]
"[-0.37491574 -0.65516366  0.40394622 -0.19890278 -0.0960031   0.82325371
  0.52298903]",1,[-0.375 -0.655  0.404]
"[-0.37739738 -0.66132819  0.39706257 -0.19595424 -0.09127275  0.82208605
  0.52133374]",1,[-0.377 -0.661  0.397]
"[-0.37592209 -0.66482453  0.40088997 -0.19837209 -0.08350516  0.82038309
  0.52306306]",1,[-0.376 -0.665  0.401]
"[-0.36765172 -0.65910986  0.40416569 -0.19352348 -0.08759781  0.82109646
  0.52543627]",1,[-0.368 -0.659  0.404]
"[-0.38209988 -0.66080247  0.40144236 -0.18645107 -0.08700358  0.82302549
  0.52143791]",1,[-0.382 -0.661  0.401]
"[-0.37133671 -0.65955658  0.39720893 -0.19563233 -0.08604763  0.82049795
  0.52535988]",1,[-0.371 -0.66   0.397]
"[-0.38261742 -0.65523292  0.40159634 -0.17966694 -0.08640036  0.83680392
  0.52345433]",1,[-0.383 -0.655  0.402]
"[-0.37735372 -0.66801729  0.40365162 -0.19766587 -0.08691947  0.82153551
  0.52884523]",0,[-0.377 -0.668  0.404]
"[-0.37810832 -0.65375496  0.39921904 -0.19193065 -0.08986734  0.82020987
  0.51861012]",1,[-0.378 -0.654  0.399]
"[-0.37242702 -0.66027791  0.40481036 -0.19646662 -0.08500586  0.82223334
  0.5305891 ]",1,[-0.372 -0.66   0.405]
"[-0.37697172 -0.65895349  0.39621249 -0.20098605 -0.09154924  0.82465924
  0.52297042]",1,[-0.377 -0.659  0.396]
"[-0.37854117 -0.65699685  0.40745471 -0.18566781 -0.09056388  0.82397722
  0.52648566]",1,[-0.379 -0.657  0.407]
"[-0.37889352 -0.65383773  0.39952792 -0.19221882 -0.09018705  0.82685286
  0.52142034]",1,[-0.379 -0.654  0.4  ]
"[-0.37649546 -0.65434522  0.39964038 -0.20314629 -0.08244533  0.81615282
  0.5285473 ]",1,[-0.376 -0.654  0.4  ]
"[-0.37891508 -0.66269942  0.39590862 -0.1875187  -0.08635067  0.81835455
  0.52418262]",1,[-0.379 -0.663  0.396]
"[-0.36992804 -0.65485624  0.4054531  -0.18748145 -0.08935026  0.82158945
  0.52058077]",1,[-0.37  -0.655  0.405]
"[-0.37481856 -0.65322876  0.40014724 -0.18449554 -0.09243596  0.82479729
  0.52315998]",1,[-0.375 -0.653  0.4  ]
"[-0.38230324 -0.65836907  0.40367986 -0.1861646  -0.0860014   0.82233422
  0.52187918]",1,[-0.382 -0.658  0.404]
"[-0.37514811 -0.65802747  0.39369041 -0.19209676 -0.09093116  0.82628196
  0.51900986]",1,[-0.375 -0.658  0.394]
"[-0.38037094 -0.65833989  0.39558722 -0.19627848 -0.09537789  0.81889983
  0.51892178]",1,[-0.38  -0.658  0.396]
"[-0.37578331 -0.65552289  0.40929994 -0.18354126 -0.09332452  0.82515478
  0.52766513]",1,[-0.376 -0.656  0.409]
"[-0.37803392 -0.66190473  0.40038895 -0.18984979 -0.08414611  0.82240817
  0.52700893]",1,[-0.378 -0.662  0.4  ]
"[-0.38104399 -0.65207044  0.40029652 -0.18437909 -0.09059265  0.82181152
  0.52486546]",1,[-0.381 -0.652  0.4  ]
"[-0.37790453 -0.66293441  0.40665753 -0.18716901 -0.08339665  0.81818349
  0.52576039]",0,[-0.378 -0.663  0.407]
"[-0.38500158 -0.65728697  0.39913243 -0.18523462 -0.09214835  0.8372513
  0.52107136]",1,[-0.385 -0.657  0.399]
"[-0.37508084 -0.6613289   0.40838788 -0.1855748  -0.08688453  0.8220823
  0.53120917]",0,[-0.375 -0.661  0.408]
"[-0.36914055 -0.65370577  0.40098878 -0.18979896 -0.09306894  0.82376383
  0.52018717]",1,[-0.369 -0.654  0.401]
"[-0.37562729 -0.65494339  0.3936411  -0.18720046 -0.09074148  0.83316689
  0.52469372]",1,[-0.376 -0.655  0.394]
"[-0.37403524 -0.65208257  0.39087599 -0.20446031 -0.08062638  0.81938563
  0.52400126]",1,[-0.374 -0.652  0.391]
"[-0.38552354 -0.65902021  0.40277901 -0.18476609 -0.08481648  0.81855413
  0.52878451]",1,[-0.386 -0.659  0.403]
"[-0.37236488 -0.65225017  0.40698004 -0.1842719  -0.08422775  0.82407285
  0.52038873]",1,[-0.372 -0.652  0.407]
"[-0.3787705  -0.65926064  0.40581319 -0.18247039 -0.09060324  0.8270757
  0.52317798]",1,[-0.379 -0.659  0.406]
"[-0.37417858 -0.65433599  0.40750945 -0.18147297 -0.09159736  0.82455181
  0.52799675]",1,[-0.374 -0.654  0.408]
"[-0.37548636 -0.6560876   0.39419551 -0.19471532 -0.08817972  0.82446078
  0.52725642]",1,[-0.375 -0.656  0.394]
"[-0.38118856 -0.65697924  0.40551451 -0.18687976 -0.09042218  0.81872708
  0.52453303]",1,[-0.381 -0.657  0.406]
"[-0.37154071 -0.65181175  0.40357675 -0.18608615 -0.08942288  0.82399018
  0.52575307]",1,[-0.372 -0.652  0.404]
"[-0.37432046 -0.65990526  0.39562258 -0.19768828 -0.08830088  0.82068238
  0.52554994]",1,[-0.374 -0.66   0.396]
"[-0.38039956 -0.66518225  0.39936357 -0.18733533 -0.08796481  0.81976701
  0.52142973]",1,[-0.38  -0.665  0.399]
"[-0.37419974 -0.6594157   0.4094431  -0.18838061 -0.08845671  0.82251589
  0.52723625]",0,[-0.374 -0.659  0.409]
"[-0.37496556 -0.65592897  0.39540887 -0.19691782 -0.09251318  0.82246312
  0.52541044]",1,[-0.375 -0.656  0.395]
"[-0.37871443 -0.66176842  0.40555651 -0.18843298 -0.08716637  0.82189807
  0.52541567]",0,[-0.379 -0.662  0.406]
"[-0.36915475 -0.66227223  0.40118217 -0.19697748 -0.08598852  0.82170249
  0.51925902]",1,[-0.369 -0.662  0.401]
"[-0.37573182 -0.65941074  0.41045745 -0.18365724 -0.09193509  0.82067398
  0.52366637]",0,[-0.376 -0.659  0.41 ]
"[-0.37475618 -0.66459882  0.40394288 -0.20078466 -0.08610779  0.82110279
  0.52453024]",0,[-0.375 -0.665  0.404]
"[-0.37506947 -0.65685118  0.40191085 -0.19110212 -0.08990489  0.82297739
  0.5257673 ]",1,[-0.375 -0.657  0.402]
"[-0.38284749 -0.65862632  0.40084233 -0.18031232 -0.08802943  0.83177429
  0.51896484]",1,[-0.383 -0.659  0.401]
"[-0.37930591 -0.67106124  0.40474457 -0.1911444  -0.08768808  0.81997266
  0.52890808]",0,[-0.379 -0.671  0.405]
"[-0.37706696 -0.65007567  0.40975559 -0.18129738 -0.08916369  0.82709299
  0.52242614]",1,[-0.377 -0.65   0.41 ]
"[-0.36990148 -0.6617882   0.39821011 -0.19913771 -0.09058134  0.82511378
  0.51941002]",1,[-0.37  -0.662  0.398]
"[-0.37513216 -0.65406213  0.40033927 -0.18686675 -0.0908726   0.81948871
  0.5185527 ]",1,[-0.375 -0.654  0.4  ]
"[-0.37580537 -0.66390872  0.40289485 -0.1976817  -0.08590265  0.82277467
  0.51973723]",1,[-0.376 -0.664  0.403]
"[-0.37305079 -0.6593984   0.40125662 -0.19427279 -0.091492    0.82003592
  0.52713129]",1,[-0.373 -0.659  0.401]
"[-0.37899009 -0.65978642  0.39609495 -0.1875274  -0.08670685  0.83022512
  0.52130886]",1,[-0.379 -0.66   0.396]
"[-0.37892206 -0.6514351   0.40201919 -0.18337785 -0.0914409   0.82210179
  0.52801677]",1,[-0.379 -0.651  0.402]
"[-0.37184311 -0.65605147  0.40084311 -0.20319635 -0.07875538  0.8206608
  0.52401765]",1,[-0.372 -0.656  0.401]
"[-0.37958866 -0.65219036  0.40637618 -0.19181109 -0.09077881  0.82598444
  0.52333335]",1,[-0.38  -0.652  0.406]
"[-0.38026315 -0.6611712   0.39770055 -0.19822474 -0.09197923  0.81711923
  0.52631398]",1,[-0.38  -0.661  0.398]
"[-0.38468493 -0.65312195  0.40094931 -0.18430955 -0.08985214  0.83665516
  0.52044562]",1,[-0.385 -0.653  0.401]
"[-0.37309062 -0.65874312  0.40366245 -0.19143856 -0.08871427  0.82011974
  0.52389785]",1,[-0.373 -0.659  0.404]
"[-0.37243247 -0.66023328  0.40802438 -0.18584376 -0.08786559  0.82827975
  0.5300571 ]",0,[-0.372 -0.66   0.408]
"[-0.37758804 -0.65413621  0.39725385 -0.19530503 -0.09460446  0.81865443
  0.52689553]",1,[-0.378 -0.654  0.397]
"[-0.38926893 -0.65659034  0.40479737 -0.18370953 -0.08592538  0.83554245
  0.5262618 ]",1,[-0.389 -0.657  0.405]
"[-0.37632824 -0.65252981  0.40371004 -0.18734596 -0.09400795  0.82361096
  0.52817992]",1,[-0.376 -0.653  0.404]
"[-0.37767741 -0.65351632  0.39648156 -0.18497097 -0.09003467  0.81705954
  0.52625661]",1,[-0.378 -0.654  0.396]
"[-0.37988344 -0.65398665  0.39867863 -0.19333041 -0.09090524  0.82289859
  0.52654402]",1,[-0.38  -0.654  0.399]
"[-0.38246184 -0.65785688  0.40266382 -0.18907527 -0.08810114  0.82242065
  0.53021937]",1,[-0.382 -0.658  0.403]
"[-0.37213781 -0.66345435  0.39944995 -0.19602379 -0.08685591  0.82049032
  0.5221525 ]",1,[-0.372 -0.663  0.399]
"[-0.38434128 -0.65610175  0.40406643 -0.18135683 -0.08414977  0.83366238
  0.52839186]",1,[-0.384 -0.656  0.404]
"[-0.37274881 -0.65539738  0.4081339  -0.18467477 -0.09041313  0.81941409
  0.52573709]",1,[-0.373 -0.655  0.408]
"[-0.37857039 -0.6572551   0.3992917  -0.18750978 -0.09151331  0.82843666
  0.52165188]",1,[-0.379 -0.657  0.399]
"[-0.37295635 -0.66499466  0.40461306 -0.20077897 -0.08560128  0.82262378
  0.52291817]",1,[-0.373 -0.665  0.405]
"[-0.37096667 -0.6649226   0.4009486  -0.19822703 -0.08590932  0.82018148
  0.52339724]",0,[-0.371 -0.665  0.401]
"[-0.38075294 -0.65798063  0.40831318 -0.17767    -0.08586203  0.81764656
  0.5306591 ]",1,[-0.381 -0.658  0.408]
"[-0.38096253 -0.66517029  0.40634138 -0.19316167 -0.08661534  0.81996882
  0.52986917]",0,[-0.381 -0.665  0.406]
"[-0.37074901 -0.66376246  0.39697036 -0.20233076 -0.08218677  0.81250349
  0.52640787]",1,[-0.371 -0.664  0.397]
"[-0.37892731 -0.66295175  0.39828887 -0.18900238 -0.08197098  0.82222247
  0.52404746]",1,[-0.379 -0.663  0.398]
"[-0.37544624 -0.65393285  0.40777102 -0.18852949 -0.091479    0.82352926
  0.52492522]",1,[-0.375 -0.654  0.408]
"[-0.37494088 -0.65585696  0.39716634 -0.18914332 -0.08806354  0.81951773
  0.51912821]",1,[-0.375 -0.656  0.397]
"[-0.37683388 -0.65097217  0.40631105 -0.18853717 -0.08991175  0.82069408
  0.5227869 ]",1,[-0.377 -0.651  0.406]
"[-0.36950041 -0.66077297  0.40988022 -0.17979383 -0.08869492  0.81922072
  0.52616331]",0,[-0.37  -0.661  0.41 ]
"[-0.36899691 -0.6576008   0.40271352 -0.19959396 -0.0923506   0.82233089
  0.52599997]",1,[-0.369 -0.658  0.403]
"[-0.37295246 -0.65900675  0.39624458 -0.19301826 -0.09217807  0.82286255
  0.52571309]",1,[-0.373 -0.659  0.396]
"[-0.38181991 -0.66086984  0.39394155 -0.19604683 -0.0909836   0.8179224
  0.52990014]",1,[-0.382 -0.661  0.394]
"[-0.38031358 -0.65305335  0.40077573 -0.20078319 -0.0836497   0.81320189
  0.52597186]",1,[-0.38  -0.653  0.401]
"[-0.36663353 -0.65490549  0.39924046 -0.20155228 -0.07981803  0.81379607
  0.53047814]",1,[-0.367 -0.655  0.399]
"[-0.37023741 -0.65342088  0.39552478 -0.19483205 -0.08651395  0.82150235
  0.51959766]",1,[-0.37  -0.653  0.396]
"[-0.38961059 -0.66099653  0.40749188 -0.18302636 -0.09078032  0.83072474
  0.52849044]",0,[-0.39  -0.661  0.407]
"[-0.37716283 -0.65607159  0.39731227 -0.18972101 -0.08953887  0.83055835
  0.52505012]",1,[-0.377 -0.656  0.397]
"[-0.37766313 -0.65891334  0.39368659 -0.1976157  -0.0925388   0.81849708
  0.52758011]",1,[-0.378 -0.659  0.394]
"[-0.38157495 -0.66153897  0.39968904 -0.19076167 -0.08662572  0.82014584
  0.52613885]",1,[-0.382 -0.662  0.4  ]
"[-0.38178893 -0.66330824  0.40283786 -0.19247801 -0.08808575  0.81774167
  0.52646123]",1,[-0.382 -0.663  0.403]
"[-0.37836091 -0.65531765  0.40617358 -0.18810659 -0.0884239   0.82136861
  0.52728022]",1,[-0.378 -0.655  0.406]
"[-0.37353178 -0.66347281  0.39896224 -0.19858568 -0.08889873  0.82113712
  0.52376605]",1,[-0.374 -0.663  0.399]
"[-0.3841525  -0.65634665  0.401679   -0.17628853 -0.08573899  0.83194136
  0.52513263]",1,[-0.384 -0.656  0.402]
"[-0.37470865 -0.65781494  0.41081636 -0.18434363 -0.09123931  0.81672478
  0.52328999]",0,[-0.375 -0.658  0.411]
"[-0.38086826 -0.65780763  0.39460447 -0.19525085 -0.09533908  0.81987077
  0.52133976]",1,[-0.381 -0.658  0.395]
"[-0.37343445 -0.66452294  0.40367287 -0.200836   -0.08479055  0.82351372
  0.52343778]",1,[-0.373 -0.665  0.404]
"[-0.38084589 -0.65332083  0.40323613 -0.18514675 -0.09182051  0.82300968
  0.52393171]",1,[-0.381 -0.653  0.403]
"[-0.37398666 -0.66322549  0.40159726 -0.18680584 -0.09286486  0.81623882
  0.5257677 ]",1,[-0.374 -0.663  0.402]
"[-0.37843022 -0.65760785  0.4088006  -0.18305841 -0.08940011  0.82500617
  0.52183739]",1,[-0.378 -0.658  0.409]
"[-0.37107756 -0.65494277  0.40822923 -0.18915856 -0.09240041  0.82653449
  0.52132692]",1,[-0.371 -0.655  0.408]
"[-0.37569237 -0.66120639  0.40620267 -0.17944579 -0.0857662   0.82220067
  0.52351093]",1,[-0.376 -0.661  0.406]
"[-0.37953931 -0.6677871   0.40341672 -0.19102251 -0.09123041  0.81925938
  0.52803782]",0,[-0.38  -0.668  0.403]
"[-0.3758768  -0.65322462  0.40024632 -0.18185527 -0.0944035   0.81956595
  0.52329312]",1,[-0.376 -0.653  0.4  ]
"[-0.37783003 -0.6485292   0.40396418 -0.18864924 -0.08464228  0.82326338
  0.52211403]",1,[-0.378 -0.649  0.404]
"[-0.37933784 -0.65709906  0.40958454 -0.18864482 -0.09261431  0.82452661
  0.53077264]",0,[-0.379 -0.657  0.41 ]
"[-0.37089482 -0.66126584  0.40484568 -0.19895436 -0.08178562  0.82674572
  0.52525801]",1,[-0.371 -0.661  0.405]
"[-0.38253473 -0.65862293  0.4016003  -0.18918023 -0.08512954  0.81803363
  0.5280733 ]",1,[-0.383 -0.659  0.402]
"[-0.37370053 -0.65531146  0.40543386 -0.18451613 -0.09291629  0.82281914
  0.52398566]",1,[-0.374 -0.655  0.405]
"[-0.37104227 -0.65522344  0.40011986 -0.19413672 -0.08893918  0.81840877
  0.52174815]",1,[-0.371 -0.655  0.4  ]
"[-0.38325521 -0.65104132  0.40382037 -0.18338628 -0.09288145  0.82636623
  0.5256996 ]",1,[-0.383 -0.651  0.404]
"[-0.37072495 -0.6631629   0.40458698 -0.18428776 -0.0900381   0.81569121
  0.52768998]",0,[-0.371 -0.663  0.405]
"[-0.37591095 -0.65219181  0.40872381 -0.18708367 -0.09180983  0.82734968
  0.52601696]",1,[-0.376 -0.652  0.409]
"[-0.36844749 -0.6625532   0.40288446 -0.20240077 -0.08521924  0.81971837
  0.52288893]",0,[-0.368 -0.663  0.403]
"[-0.37657428 -0.65872898  0.39488761 -0.18761523 -0.0905733   0.82626073
  0.52173309]",1,[-0.377 -0.659  0.395]
"[-0.37828662 -0.65837949  0.39715597 -0.19698725 -0.09316839  0.81815509
  0.52584887]",1,[-0.378 -0.658  0.397]
"[-0.38105488 -0.66152229  0.40092285 -0.19585804 -0.08317555  0.81606455
  0.52546251]",1,[-0.381 -0.662  0.401]
"[-0.36965306 -0.65487126  0.40033416 -0.18906181 -0.09242914  0.8172178
  0.52877397]",1,[-0.37  -0.655  0.4  ]
"[-0.38639461 -0.6566548   0.40147443 -0.18091576 -0.0899285   0.83409921
  0.52776326]",1,[-0.386 -0.657  0.401]
"[-0.37171689 -0.65848891  0.4046425  -0.19907259 -0.07899805  0.81643699
  0.52702496]",1,[-0.372 -0.658  0.405]
"[-0.37978399 -0.65253597  0.39543957 -0.19146789 -0.08697267  0.8262655
  0.52271619]",1,[-0.38  -0.653  0.395]
"[-0.37557957 -0.65348673  0.39383541 -0.2022072  -0.08290092  0.8175184
  0.5259112 ]",1,[-0.376 -0.653  0.394]
"[-0.38531922 -0.66094324  0.40569451 -0.182246   -0.0894569   0.82890329
  0.52624692]",0,[-0.385 -0.661  0.406]
"[-0.37317799 -0.6550475   0.40703254 -0.18893211 -0.09047285  0.82518975
  0.51935263]",1,[-0.373 -0.655  0.407]
"[-0.37183592 -0.65763329  0.40615748 -0.18915991 -0.09473327  0.81708993
  0.51552963]",1,[-0.372 -0.658  0.406]
"[-0.37661717 -0.65250902  0.40014989 -0.18108725 -0.09626908  0.82341376
  0.52254734]",1,[-0.377 -0.653  0.4  ]
"[-0.37396087 -0.66146262  0.40197531 -0.20430486 -0.08665448  0.82307963
  0.52160618]",1,[-0.374 -0.661  0.402]
"[-0.37240013 -0.6591571   0.40224892 -0.19939394 -0.08114771  0.81694896
  0.52235343]",1,[-0.372 -0.659  0.402]
"[-0.37249647 -0.66251472  0.40539951 -0.1948712  -0.0879706   0.82354591
  0.5198969 ]",0,[-0.372 -0.663  0.405]
"[-0.37238101 -0.66091665  0.40200049 -0.19544869 -0.0932042   0.82371655
  0.52618028]",1,[-0.372 -0.661  0.402]
"[-0.37106442 -0.65828409  0.39895661 -0.20275411 -0.08014349  0.81719116
  0.52562397]",1,[-0.371 -0.658  0.399]
"[-0.3819939  -0.65117976  0.40093732 -0.17991595 -0.08995958  0.83360395
  0.52227777]",1,[-0.382 -0.651  0.401]
"[-0.38089004 -0.66666743  0.40196429 -0.19423994 -0.08609112  0.82094558
  0.52594631]",0,[-0.381 -0.667  0.402]
"[-0.37886549 -0.65464601  0.40026308 -0.18584007 -0.08935462  0.8265219
  0.52376165]",1,[-0.379 -0.655  0.4  ]
"[-0.37594135 -0.6524931   0.40360767 -0.18690999 -0.09289589  0.82364889
  0.52594975]",1,[-0.376 -0.652  0.404]
"[-0.37483144 -0.65240173  0.40539203 -0.19070599 -0.08755328  0.82307437
  0.52487689]",1,[-0.375 -0.652  0.405]
"[-0.38020791 -0.6533664   0.40518953 -0.18630528 -0.0936423   0.82598347
  0.5257456 ]",1,[-0.38  -0.653  0.405]
"[-0.36950429 -0.66048747  0.39397277 -0.1922659  -0.09190166  0.82351849
  0.52558752]",1,[-0.37  -0.66   0.394]
"[-0.38170352 -0.65301139  0.39877875 -0.18879969 -0.09319357  0.8258172
  0.52015059]",1,[-0.382 -0.653  0.399]
"[-0.38613022 -0.6571287   0.40834432 -0.18450025 -0.08725503  0.83361585
  0.52967613]",1,[-0.386 -0.657  0.408]
"[-0.37216466 -0.65671086  0.40300841 -0.19050966 -0.087857    0.82002132
  0.52184252]",1,[-0.372 -0.657  0.403]
"[-0.37970328 -0.65146645  0.4047819  -0.19090507 -0.09293954  0.82476493
  0.52560711]",1,[-0.38  -0.651  0.405]
"[-0.37957674 -0.6587668   0.39744431 -0.18394967 -0.08925732  0.82804576
  0.52287455]",1,[-0.38  -0.659  0.397]
"[-0.36672717 -0.66081445  0.40161586 -0.19357827 -0.09239696  0.82565149
  0.51687591]",1,[-0.367 -0.661  0.402]
"[-0.37653801 -0.66542655  0.3985965  -0.18935437 -0.08441825  0.82378019
  0.52667544]",1,[-0.377 -0.665  0.399]
"[-0.37779111 -0.65041478  0.40298965 -0.18567696 -0.0924725   0.82414785
  0.52452831]",1,[-0.378 -0.65   0.403]
"[-0.37046036 -0.66347357  0.39966735 -0.19457631 -0.09116357  0.81833895
  0.52317379]",1,[-0.37  -0.663  0.4  ]
"[-0.37639446 -0.65754079  0.40768738 -0.18392957 -0.08871786  0.82681882
  0.52870126]",1,[-0.376 -0.658  0.408]
"[-0.36991403 -0.657885    0.40754686 -0.18983303 -0.09361855  0.81838469
  0.52385675]",0,[-0.37  -0.658  0.408]
"[-0.37285744 -0.65351361  0.39489799 -0.19147486 -0.08805966  0.82797473
  0.52365997]",1,[-0.373 -0.654  0.395]
"[-0.39096032 -0.65799192  0.40317972 -0.18406641 -0.08362307  0.83715084
  0.52715635]",0,[-0.391 -0.658  0.403]
"[-0.37567363 -0.65135063  0.40283838 -0.18541422 -0.09458211  0.82318199
  0.52827186]",1,[-0.376 -0.651  0.403]
"[-0.37295163 -0.66123697  0.40237765 -0.1882045  -0.09268518  0.81997837
  0.52236421]",1,[-0.373 -0.661  0.402]
"[-0.3770293  -0.65855592  0.4052432  -0.18418732 -0.08439619  0.8222099
  0.5231331 ]",1,[-0.377 -0.659  0.405]
"[-0.37859093 -0.65844669  0.39507648 -0.19108898 -0.08857037  0.82323096
  0.52616961]",1,[-0.379 -0.658  0.395]
"[-0.38234783 -0.66057975  0.39746421 -0.18443544 -0.09159749  0.82372995
  0.53074862]",1,[-0.382 -0.661  0.397]
"[-0.37663644 -0.66144704  0.3981642  -0.19288964 -0.08946897  0.8203504
  0.52337747]",1,[-0.377 -0.661  0.398]
"[-0.37798568 -0.6594587   0.40727862 -0.19049551 -0.08442669  0.82115583
  0.52102585]",1,[-0.378 -0.659  0.407]
"[-0.37234543 -0.66030681  0.39697658 -0.19330135 -0.09578939  0.82406978
  0.5312918 ]",1,[-0.372 -0.66   0.397]
"[-0.37441761 -0.65856432  0.40682386 -0.1879067  -0.09165295  0.81823996
  0.52458614]",1,[-0.374 -0.659  0.407]
"[-0.37254985 -0.65355803  0.39677026 -0.19713617 -0.08430992  0.81491417
  0.52830006]",1,[-0.373 -0.654  0.397]
"[-0.37681509 -0.66431681  0.40122889 -0.20119699 -0.08623959  0.82223375
  0.52388619]",1,[-0.377 -0.664  0.401]
"[-0.37781729 -0.66510125  0.4006067  -0.1995703  -0.08568508  0.82251777
  0.52280952]",1,[-0.378 -0.665  0.401]
"[-0.3754495  -0.66847445  0.40186641 -0.20030092 -0.08791559  0.82058283
  0.51976982]",0,[-0.375 -0.668  0.402]
"[-0.38437585 -0.65351551  0.39677618 -0.17724795 -0.09315326  0.83048689
  0.52205249]",1,[-0.384 -0.654  0.397]
"[-0.37701107 -0.65161611  0.40153067 -0.18779699 -0.08626541  0.82272652
  0.52481305]",1,[-0.377 -0.652  0.402]
"[-0.37778577 -0.6573865   0.40886317 -0.18956601 -0.09623973  0.82621503
  0.52249643]",1,[-0.378 -0.657  0.409]
"[-0.37108244 -0.65779766  0.39834968 -0.20029307 -0.08776475  0.82461932
  0.52282459]",1,[-0.371 -0.658  0.398]
"[-0.37337992 -0.65228882  0.40519016 -0.19045146 -0.09373471  0.81761354
  0.51855458]",1,[-0.373 -0.652  0.405]
"[-0.37415493 -0.65615388  0.40352527 -0.18691075 -0.09583322  0.81445416
  0.52836124]",1,[-0.374 -0.656  0.404]
"[-0.36954873 -0.6590767   0.39887436 -0.19827309 -0.07919426  0.82007581
  0.52646602]",1,[-0.37  -0.659  0.399]
"[-0.38185404 -0.66157266  0.40225556 -0.18716246 -0.08646116  0.82651811
  0.52880183]",1,[-0.382 -0.662  0.402]
