genome,fitness,behavior_descriptor
"[ 4.59985776e-04  9.01773750e-01 -4.85131215e-01  7.73002846e-01
 -9.93598588e-02  7.71211199e-01 -7.50176831e-01]",0,[ 0.     0.902 -0.485]
"[-0.80131973  0.59942898  0.93726073 -0.10751506 -0.33110571  0.69212954
 -0.89344556]",0,[-0.801  0.599  0.937]
"[-0.54256993  0.87280873 -0.80397794  0.56350631 -0.68143183  0.18082001
 -0.0587921 ]",0,[-0.543  0.873 -0.804]
"[ 0.27450108 -0.34373834 -0.88238398 -0.22382485  0.41727429  0.57933442
 -0.57515296]",0,[ 0.275 -0.344 -0.882]
"[-0.88436696  0.37711891  0.66497015 -0.00239403  0.92889244 -0.39425354
  0.70666497]",0,[-0.884  0.377  0.665]
"[ 0.58048384 -0.26466892  0.15787885  0.83222125  0.95046521 -0.17828358
 -0.07303241]",0,[ 0.58  -0.265  0.158]
"[ 0.23090635  0.36891056  0.28915772  0.65527012  0.57789415  0.62433648
 -0.39527744]",0,[0.231 0.369 0.289]
"[-0.91714937 -0.53489787 -0.24622972  0.41394505  0.50289484 -0.78041593
 -0.67803671]",0,[-0.917 -0.535 -0.246]
"[-0.72988233 -0.35875403 -0.44922063 -0.94430161 -0.88756279  0.6706474
  0.70847923]",0,[-0.73  -0.359 -0.449]
"[-0.89242782  0.60154685 -0.25720821  0.92869788  0.34592893 -0.49822092
  0.55723712]",0,[-0.892  0.602 -0.257]
"[ 0.44905375  0.55915649 -0.3413511  -0.0994543  -0.03317141  0.71542546
  0.94510163]",0,[ 0.449  0.559 -0.341]
"[-0.730715    0.85219934 -0.32368792  0.59009131 -0.55746394  0.36037457
  0.05741948]",0,[-0.731  0.852 -0.324]
"[-0.70340469  0.95462798  0.7779542   0.84105304 -0.63549022  0.19783157
  0.44548913]",0,[-0.703  0.955  0.778]
"[ 0.99152857  0.1579133  -0.85053406 -0.15823552 -0.69255892  0.04337239
  0.94680501]",0,[ 0.992  0.158 -0.851]
"[-0.68458641  0.86078467 -0.15741206  0.45604691 -0.7936643  -0.23103416
 -0.11301509]",0,[-0.685  0.861 -0.157]
"[-0.88662363  0.07606123 -0.81547124  0.91908671 -0.92026581  0.70972877
  0.04338012]",0,[-0.887  0.076 -0.815]
"[-0.54353526 -0.66992255 -0.69442032 -0.71873117 -0.30443581  0.93965241
 -0.69369757]",0,[-0.544 -0.67  -0.694]
"[ 0.63797203 -0.4975131  -0.45734987  0.8194848  -0.73458018  0.55422498
  0.59862447]",0,[ 0.638 -0.498 -0.457]
"[ 0.60464076 -0.61901049 -0.60245761  0.52873927 -0.77735465  0.89933152
 -0.43669316]",0,[ 0.605 -0.619 -0.602]
"[-0.83533051  0.45275364 -0.22502562  0.45443308  0.64094789  0.84611519
  0.44535502]",0,[-0.835  0.453 -0.225]
"[ 0.36026003  0.0771799   0.1204621  -0.69325281  0.17898743  0.48120585
 -0.39029027]",0,[0.36  0.077 0.12 ]
"[ 0.51345096 -0.53314518 -0.78775847 -0.61894392 -0.37452535  0.26655589
 -0.13484574]",0,[ 0.513 -0.533 -0.788]
"[-0.61983748 -0.79685571  0.49660656 -0.15093717  0.58392846  0.15097584
 -0.73468988]",0,[-0.62  -0.797  0.497]
"[-0.10952179 -0.60681941  0.34171859 -0.26586115  0.91820103  0.89255325
 -0.92280818]",0,[-0.11  -0.607  0.342]
"[-0.17252219 -0.32253027 -0.57518425 -0.38425481  0.09607241  0.25574233
 -0.83828242]",0,[-0.173 -0.323 -0.575]
"[ 0.33439739 -0.85030983 -0.60205471 -0.26312166 -0.71329153  0.80348825
 -0.79485544]",0,[ 0.334 -0.85  -0.602]
"[-0.92587173 -0.18093326  0.49552124 -0.8905337   0.14055303 -0.28107989
 -0.01759687]",0,[-0.926 -0.181  0.496]
"[ 0.33456254 -0.55104353  0.09208455 -0.9910985   0.00492871 -0.30268684
 -0.81384163]",0,[ 0.335 -0.551  0.092]
"[ 0.41211584 -0.44848193  0.37329165  0.11915531  0.89338695 -0.81519927
 -0.83194257]",0,[ 0.412 -0.448  0.373]
"[-0.97083352 -0.30681791 -0.38474186 -0.40598197  0.20990808 -0.14398133
  0.19318854]",0,[-0.971 -0.307 -0.385]
"[-0.74112777  0.1504585  -0.90349997 -0.52993579  0.34074989  0.8258003
  0.20287176]",0,[-0.741  0.15  -0.903]
"[-0.93862324 -0.12745575 -0.53733524 -0.97958531 -0.74239327 -0.71729409
 -0.00855437]",0,[-0.939 -0.127 -0.537]
"[ 0.98777755  0.79323418  0.56918809  0.80616971 -0.20407252  0.4364224
 -0.32290685]",0,[0.988 0.793 0.569]
"[ 0.82229287 -0.94039852 -0.05782155 -0.04550417  0.05357394  0.83883813
 -0.67352729]",0,[ 0.822 -0.94  -0.058]
"[-0.24684689 -0.79474962  0.48691456  0.82791044 -0.3875385  -0.56543882
  0.2804767 ]",0,[-0.247 -0.795  0.487]
"[-0.16583422  0.92484968  0.87881439 -0.83695939 -0.80669194 -0.5766999
 -0.20202797]",0,[-0.166  0.925  0.879]
"[ 0.64100886  0.49198371  0.45497606 -0.57316305  0.07960551 -0.68955162
  0.39199299]",0,[0.641 0.492 0.455]
"[ 0.89021516  0.82334224  0.12103069 -0.82985621 -0.89829975  0.96438139
 -0.8296976 ]",0,[0.89  0.823 0.121]
"[-0.88595633 -0.28817902 -0.70044965 -0.07369172 -0.88608907  0.67970146
  0.68456201]",0,[-0.886 -0.288 -0.7  ]
"[ 0.70705416  0.26098447 -0.96360229  0.77812887  0.88705466  0.0737752
  0.350064  ]",0,[ 0.707  0.261 -0.964]
"[-0.15665277  0.95840292  0.25566886 -0.24034871 -0.686349    0.04923182
 -0.1398069 ]",0,[-0.157  0.958  0.256]
"[ 0.02105278 -0.93352032 -0.2334564  -0.95695543  0.73582095  0.05537364
 -0.36969996]",0,[ 0.021 -0.934 -0.233]
"[-0.93677849 -0.6883972   0.33812592  0.31504374  0.68098894 -0.07897498
 -0.79145976]",0,[-0.937 -0.688  0.338]
"[-0.08652567 -0.11682069  0.26597618 -0.96069645 -0.08264954 -0.55643754
  0.84349315]",0,[-0.087 -0.117  0.266]
"[ 0.82992543  0.40386656  0.90464942  0.79674176  0.21190892  0.69240325
 -0.92052117]",0,[0.83  0.404 0.905]
"[-0.61007959 -0.01437637  0.65455175  0.79487763 -0.84397801 -0.73832038
 -0.77190936]",0,[-0.61  -0.014  0.655]
"[ 0.05230611  0.18143078 -0.56410645  0.07935574  0.58214535 -0.80595927
 -0.36256195]",0,[ 0.052  0.181 -0.564]
"[ 0.61134905 -0.82892483  0.78327264 -0.93388789  0.50133379  0.43281356
 -0.91066479]",0,[ 0.611 -0.829  0.783]
"[ 0.7420679   0.94963151  0.21883676 -0.11724714  0.64126459  0.66606342
  0.2467138 ]",0,[0.742 0.95  0.219]
"[-0.89523622  0.68741787  0.94762195  0.4380865   0.29178315  0.01652573
  0.07451599]",0,[-0.895  0.687  0.948]
"[ 0.73026576 -0.27517384  0.54439025 -0.59485107  0.0322762  -0.48299068
 -0.99100888]",0,[ 0.73  -0.275  0.544]
"[ 0.44870072 -0.62337701  0.68032493 -0.0910909  -0.98010532 -0.80741254
  0.37796834]",0,[ 0.449 -0.623  0.68 ]
"[-0.08912722 -0.7136197   0.47386449 -0.02257753  0.62049895 -0.76713678
 -0.30988819]",0,[-0.089 -0.714  0.474]
"[-0.24691741  0.23399052 -0.85813854 -0.39607855  0.89665923 -0.34034003
 -0.05536151]",0,[-0.247  0.234 -0.858]
"[ 0.17232163 -0.04585154 -0.28180799  0.58532217  0.86762051  0.37708548
 -0.55221422]",0,[ 0.172 -0.046 -0.282]
"[ 0.0329149  -0.66824089 -0.71003368 -0.737583   -0.62497946  0.90253232
  0.52567448]",0,[ 0.033 -0.668 -0.71 ]
"[-0.14341678  0.02426863 -0.91073285 -0.76742776 -0.16770016  0.2286525
 -0.41339173]",0,[-0.143  0.024 -0.911]
"[ 0.70238529 -0.67199321  0.27147634  0.60569991 -0.74456907 -0.80216917
  0.53880523]",0,[ 0.702 -0.672  0.271]
"[-0.80948871 -0.09823114 -0.63273822 -0.84234978 -0.16393815  0.783743
  0.6856698 ]",0,[-0.809 -0.098 -0.633]
"[ 0.45541713  0.95837973 -0.98715931  0.23875321 -0.43375461  0.20167276
  0.86191557]",0,[ 0.455  0.958 -0.987]
"[-0.77565967  0.49615772  0.56371388  0.43848877 -0.42443453  0.48706139
  0.89405076]",0,[-0.776  0.496  0.564]
"[-0.34047525 -0.87929554  0.37294266  0.45315938 -0.83667319  0.87299445
 -0.09765723]",0,[-0.34  -0.879  0.373]
"[ 0.48099618 -0.32565766 -0.67836848  0.38999911  0.31480033 -1.00598656
 -0.04522897]",0,[ 0.481 -0.326 -0.678]
"[-0.1480573   0.18316965 -0.39941015 -0.74846133  0.72034205  0.01773823
  0.94267759]",0,[-0.148  0.183 -0.399]
"[ 0.5766029  -0.79536099 -0.49097713 -0.55886205 -0.41592481  0.66406824
  0.54844443]",0,[ 0.577 -0.795 -0.491]
"[-0.81462725  0.8129283  -0.87829843 -0.25455881  0.48353647 -0.86250604
  0.21948115]",0,[-0.815  0.813 -0.878]
"[ 0.48840002 -0.49807095 -0.43796766 -0.44145382 -0.59394098  0.09599561
  0.83002871]",0,[ 0.488 -0.498 -0.438]
"[ 0.50267486 -0.54730824  0.72932575 -0.94216099  0.13901384  0.2940244
 -0.52573426]",0,[ 0.503 -0.547  0.729]
"[ 0.36116412 -0.08064319  0.51362716  0.81612517 -0.60770602  0.18643178
 -0.71230407]",0,[ 0.361 -0.081  0.514]
"[-0.33078764  0.05645317  0.92532005  0.75373332  0.65875475  0.54726645
 -0.61541792]",0,[-0.331  0.056  0.925]
"[-0.73043944 -0.48961406 -0.02451059 -0.63523125 -0.14435655  0.42365562
  0.64282965]",0,[-0.73  -0.49  -0.025]
"[-0.95517717 -0.70594776  0.6957037  -0.41293238  0.70639019  0.37183377
  0.49162737]",0,[-0.955 -0.706  0.696]
"[-0.13076311  0.00257386  0.1210472   0.15870449 -0.03375251 -0.99229143
  0.02237801]",0,[-0.131  0.003  0.121]
"[-0.78791712  0.49814155 -0.51110057  0.2620612   0.70179073 -0.07256873
  0.6758624 ]",0,[-0.788  0.498 -0.511]
"[ 0.84319964  0.89876947  0.79937363  0.3616817   0.19601156  0.80912295
 -0.74378728]",0,[0.843 0.899 0.799]
"[ 0.82844177  0.00679144  0.20815878  0.8424736  -0.8349788   0.82038855
  0.05182647]",0,[0.828 0.007 0.208]
"[ 0.4191593   0.39755511 -0.02477616  0.61276397  0.19832287 -0.31317447
  0.6984671 ]",0,[ 0.419  0.398 -0.025]
"[ 0.3766366   0.28828529  0.52101037 -0.64852385 -0.7017077   0.6353743
 -0.11171985]",0,[0.377 0.288 0.521]
"[ 0.43300279 -0.57897699  0.85175325  0.96777364 -0.03973319 -0.50023823
 -0.22603494]",0,[ 0.433 -0.579  0.852]
"[-0.29645052 -0.21839736 -0.99493124  0.30396002 -0.89338078  0.34588629
 -0.48304369]",0,[-0.296 -0.218 -0.995]
"[-0.43916899  0.20542214  0.02441024  0.034831    0.58662769  0.45581915
  0.55099674]",0,[-0.439  0.205  0.024]
"[-0.89861409 -0.40237147 -0.62771917  0.17496804  0.1994082  -0.86922706
 -0.98300806]",0,[-0.899 -0.402 -0.628]
"[ 0.09042085 -0.76851833 -0.68333794  0.97698845 -0.22959258 -0.79509915
  0.28608369]",0,[ 0.09  -0.769 -0.683]
"[-0.66775002  0.3448577   0.07162441 -0.93950386  0.89599752  0.00956792
 -0.1101252 ]",0,[-0.668  0.345  0.072]
"[ 0.21404304  0.75785674  0.91948914  0.23734758  0.43803294  0.115062
 -0.41756252]",0,[0.214 0.758 0.919]
"[ 0.73779033 -0.77588493 -0.29307311  0.85103221  0.81097275  0.90205138
 -0.41901712]",0,[ 0.738 -0.776 -0.293]
"[ 0.45752639  0.66293169  0.81519258  0.04333144 -0.58313413  0.97883274
 -0.4895979 ]",0,[0.458 0.663 0.815]
"[-0.81271781 -0.27268295 -0.64530451 -0.62751141  0.83724312  0.98771999
  0.20813601]",0,[-0.813 -0.273 -0.645]
"[-0.48756303  0.9243014  -0.90223842  0.22323609 -0.30172977  0.00716103
  0.80479189]",0,[-0.488  0.924 -0.902]
"[-0.54501206 -0.3764235   0.40295001  0.26811245  0.10558053 -0.82458694
  0.99344867]",0,[-0.545 -0.376  0.403]
"[-0.88937957  0.46491954 -0.46457753 -0.84843304  0.76913789 -0.72517205
  0.94969538]",0,[-0.889  0.465 -0.465]
"[-0.1534594  -0.7277706   0.53610452 -0.64524963  0.25551216 -0.59585558
  0.04677871]",0,[-0.153 -0.728  0.536]
"[-0.87183679  0.48575377 -0.74016322  0.272838    0.87540225 -0.96203643
 -0.6221801 ]",0,[-0.872  0.486 -0.74 ]
"[-0.7216208   0.41485684 -0.83054935 -0.7849005  -0.79670342  0.64789082
 -0.11918963]",0,[-0.722  0.415 -0.831]
"[ 0.31182855 -0.40674727  0.9494903  -0.30073981  0.32219065  0.96671059
  0.84325689]",0,[ 0.312 -0.407  0.949]
"[-0.01143501 -0.28189112 -0.22539048  0.81126384  0.0937294  -0.15746776
  0.27131209]",0,[-0.011 -0.282 -0.225]
"[-0.82058408 -0.16352702 -0.39921594 -0.14097389  0.36709222 -0.51290636
  0.796974  ]",0,[-0.821 -0.164 -0.399]
"[ 0.6588347  -0.96947419  0.1269347   0.26833897  0.8283385   0.47924995
  0.6603574 ]",0,[ 0.659 -0.969  0.127]
"[-0.38393028 -0.64462601  0.39574468 -0.16030043 -0.06326855  0.8286197
  0.53587528]",1,[-0.384 -0.645  0.396]
"[-0.37807409 -0.65058537  0.39664168 -0.17677642 -0.08245622  0.79581779
  0.51044408]",1,[-0.378 -0.651  0.397]
"[-0.35328988 -0.66052198  0.41060906 -0.17887428 -0.09688634  0.81309683
  0.53924487]",0,[-0.353 -0.661  0.411]
"[-0.00996705  0.94163948 -0.49090053  0.74753684 -0.10365507  0.7714479
 -0.74700409]",0,[-0.01   0.942 -0.491]
"[-0.81299674  0.62459972  0.92878931 -0.1107194  -0.3157408   0.68456101
 -0.88856659]",0,[-0.813  0.625  0.929]
"[-0.55757075  0.86955468 -0.80683771  0.5611705  -0.66973372  0.17395602
 -0.06719065]",0,[-0.558  0.87  -0.807]
"[ 0.26417787 -0.35933848 -0.88946618 -0.22582174  0.39137396  0.59060054
 -0.58137214]",0,[ 0.264 -0.359 -0.889]
"[-0.9030741   0.3868754   0.67397375 -0.00974074  0.90961606 -0.41422665
  0.70512516]",0,[-0.903  0.387  0.674]
"[ 0.56319195 -0.26868249  0.16535673  0.82292876  0.92193686 -0.17441649
 -0.07970388]",0,[ 0.563 -0.269  0.165]
"[ 0.2389116   0.34842299  0.29996327  0.668157    0.58123827  0.6398919
 -0.41258232]",0,[0.239 0.348 0.3  ]
"[-0.91624986 -0.52576418 -0.24079521  0.42018432  0.49631171 -0.77517061
 -0.6711125 ]",0,[-0.916 -0.526 -0.241]
"[-0.70874448 -0.37602642 -0.44561226 -0.94097024 -0.91269607  0.68724602
  0.69497595]",0,[-0.709 -0.376 -0.446]
"[-0.88680106  0.58459917 -0.25198816  0.92468076  0.33663193 -0.48842099
  0.55166357]",0,[-0.887  0.585 -0.252]
"[ 0.45403187  0.58294877 -0.33228022 -0.07666346 -0.02840716  0.71521025
  0.97701667]",0,[ 0.454  0.583 -0.332]
"[-0.70940966  0.85570132 -0.3282289   0.58633341 -0.56615994  0.36041333
  0.05193966]",0,[-0.709  0.856 -0.328]
"[-0.68609777  0.95646381  0.79746481  0.84896556 -0.62784728  0.18227814
  0.44833325]",0,[-0.686  0.956  0.797]
"[ 0.9945997   0.1810335  -0.86682812 -0.16428974 -0.6971488   0.0149523
  0.96493076]",0,[ 0.995  0.181 -0.867]
"[-0.67130123  0.86856486 -0.16864009  0.46241023 -0.79153453 -0.21029674
 -0.10323622]",0,[-0.671  0.869 -0.169]
"[-0.8614366   0.07237473 -0.82131199  0.92970824 -0.91137613  0.71481152
  0.049032  ]",0,[-0.861  0.072 -0.821]
"[-0.55587807 -0.67945312 -0.68692592 -0.72361088 -0.30984012  0.95305748
 -0.69385898]",0,[-0.556 -0.679 -0.687]
"[ 0.60917481 -0.47544751 -0.46972815  0.83014403 -0.72324941  0.5475876
  0.63354104]",0,[ 0.609 -0.475 -0.47 ]
"[ 0.59937037 -0.62604855 -0.60604987  0.52407865 -0.7747964   0.93575676
 -0.46397776]",0,[ 0.599 -0.626 -0.606]
"[-0.81918439  0.44746075 -0.23130621  0.45735123  0.65325697  0.85068451
  0.45657623]",0,[-0.819  0.447 -0.231]
"[ 0.36961117  0.06272366  0.08660789 -0.67887544  0.19063122  0.48938976
 -0.41512105]",0,[0.37  0.063 0.087]
"[ 0.52411246 -0.54085269 -0.77615606 -0.59710161 -0.36715913  0.28881338
 -0.13149376]",0,[ 0.524 -0.541 -0.776]
"[-0.60614984 -0.80955752  0.49827511 -0.13165681  0.58155163  0.16464383
 -0.72705351]",0,[-0.606 -0.81   0.498]
"[-0.11717562 -0.59918359  0.3254202  -0.27301381  0.91422277  0.88220171
 -0.91722323]",0,[-0.117 -0.599  0.325]
"[-0.18566533 -0.34498027 -0.5843454  -0.39867672  0.09275209  0.23714787
 -0.80939636]",0,[-0.186 -0.345 -0.584]
"[ 0.31295874 -0.85820638 -0.61245681 -0.26519499 -0.69181938  0.79916308
 -0.77769009]",0,[ 0.313 -0.858 -0.612]
"[-0.92802059 -0.15954014  0.48675121 -0.89986761  0.14811249 -0.28064823
 -0.00309188]",0,[-0.928 -0.16   0.487]
"[ 3.16206757e-01 -5.58110070e-01  9.07087409e-02 -1.00582365e+00
  6.94795863e-04 -3.08848868e-01 -7.99828586e-01]",0,[ 0.316 -0.558  0.091]
"[ 0.42604224 -0.45806251  0.38850974  0.11706062  0.93028743 -0.8320872
 -0.83852121]",0,[ 0.426 -0.458  0.389]
"[-0.97095356 -0.33307172 -0.39374243 -0.42746645  0.20432521 -0.17207333
  0.1781809 ]",0,[-0.971 -0.333 -0.394]
"[-0.74091835  0.14547379 -0.89567223 -0.54095703  0.33766149  0.82136306
  0.21681804]",0,[-0.741  0.145 -0.896]
"[-0.92861035 -0.16133725 -0.51647645 -0.96757614 -0.73370313 -0.73607574
 -0.01454777]",0,[-0.929 -0.161 -0.516]
"[ 0.9896623   0.80742428  0.5620093   0.81722002 -0.20971467  0.43321292
 -0.32309084]",0,[0.99  0.807 0.562]
"[ 0.82321468 -0.92970908 -0.08764047 -0.03813596  0.04560353  0.85091063
 -0.65657716]",0,[ 0.823 -0.93  -0.088]
"[-0.2374481  -0.80952457  0.4948336   0.86798921 -0.38412561 -0.57179359
  0.29271904]",0,[-0.237 -0.81   0.495]
"[-0.1633243   0.92067155  0.88034257 -0.8162323  -0.81071397 -0.59167534
 -0.20957437]",0,[-0.163  0.921  0.88 ]
"[ 0.62863365  0.50116787  0.46731183 -0.560492    0.07674566 -0.68465486
  0.40307156]",0,[0.629 0.501 0.467]
"[ 0.87660091  0.83238059  0.13607468 -0.83548986 -0.90173026  0.97389212
 -0.83071089]",0,[0.877 0.832 0.136]
"[-0.89320316 -0.28120635 -0.68031869 -0.08843067 -0.86500385  0.67761302
  0.68689411]",0,[-0.893 -0.281 -0.68 ]
"[ 0.69189518  0.27341306 -0.97862074  0.76936493  0.87697192  0.10674398
  0.34584036]",0,[ 0.692  0.273 -0.979]
"[-0.15517427  0.94114879  0.24861832 -0.2163062  -0.68029437  0.05001268
 -0.15446424]",0,[-0.155  0.941  0.249]
"[ 0.00233551 -0.94451576 -0.21337499 -0.9576132   0.73280404  0.05306294
 -0.37698843]",0,[ 0.002 -0.945 -0.213]
"[-0.93490844 -0.68267     0.33579901  0.32746968  0.68089623 -0.05214923
 -0.7767024 ]",0,[-0.935 -0.683  0.336]
"[-0.07544844 -0.13611878  0.28102497 -0.96483141 -0.07008742 -0.56838116
  0.85064266]",0,[-0.075 -0.136  0.281]
"[ 0.83813914  0.41037805  0.91679105  0.80753303  0.19963487  0.71191192
 -0.93491046]",0,[0.838 0.41  0.917]
"[-0.59420111 -0.00332249  0.66472987  0.79794803 -0.85535508 -0.76375536
 -0.79717575]",0,[-0.594 -0.003  0.665]
"[ 0.06158191  0.17908217 -0.58507962  0.0877729   0.56756935 -0.81975286
 -0.37855935]",0,[ 0.062  0.179 -0.585]
"[ 0.62733217 -0.7979378   0.7694339  -0.95137858  0.49828691  0.42591658
 -0.91527023]",0,[ 0.627 -0.798  0.769]
"[ 0.7318212   0.95643012  0.22373352 -0.14231878  0.67037598  0.68352175
  0.25936063]",0,[0.732 0.956 0.224]
"[-0.91303176  0.68250891  0.93941277  0.44942211  0.29968239  0.03971809
  0.08142526]",0,[-0.913  0.683  0.939]
"[ 0.70135639 -0.27808476  0.55816307 -0.59372343  0.02840016 -0.45090536
 -0.98155157]",0,[ 0.701 -0.278  0.558]
"[ 0.43967129 -0.64941419  0.68926722 -0.10214714 -0.97368489 -0.82330347
  0.3768787 ]",0,[ 0.44  -0.649  0.689]
"[-0.06731295 -0.69566832  0.47573395 -0.01604641  0.61937997 -0.76744128
 -0.31150512]",0,[-0.067 -0.696  0.476]
"[-0.25987914  0.25278361 -0.88262797 -0.41478718  0.91433486 -0.33413847
 -0.08170985]",0,[-0.26   0.253 -0.883]
"[ 0.17282607 -0.0754936  -0.31279353  0.59949807  0.89178956  0.34879893
 -0.56073897]",1,[ 0.173 -0.075 -0.313]
"[ 0.04349843 -0.6656163  -0.69757362 -0.74302742 -0.61498492  0.9048366
  0.52228111]",0,[ 0.043 -0.666 -0.698]
"[-0.16186363  0.01696269 -0.90727674 -0.77478474 -0.15636905  0.21170395
 -0.41559683]",0,[-0.162  0.017 -0.907]
"[ 0.68545695 -0.66739841  0.26616195  0.61992533 -0.73757633 -0.81241387
  0.51661789]",0,[ 0.685 -0.667  0.266]
"[-0.79444126 -0.09019883 -0.63727713 -0.84105382 -0.16659648  0.77320041
  0.69544203]",0,[-0.794 -0.09  -0.637]
"[ 0.44327281  1.00147391 -0.97880126  0.26717802 -0.44039921  0.17564426
  0.8735706 ]",0,[ 0.443  1.001 -0.979]
"[-0.75548954  0.52557406  0.58023555  0.4493615  -0.42923968  0.48802656
  0.8965804 ]",0,[-0.755  0.526  0.58 ]
"[-0.36306107 -0.87900077  0.37949458  0.42762321 -0.81914196  0.88077389
 -0.10453501]",0,[-0.363 -0.879  0.379]
"[ 0.50104026 -0.32685941 -0.68267893  0.38260979  0.33522685 -0.99880093
 -0.02670068]",0,[ 0.501 -0.327 -0.683]
"[-0.15890195  0.18857122 -0.40482636 -0.74854517  0.71920593 -0.00797851
  0.94534049]",0,[-0.159  0.189 -0.405]
"[ 0.57510456 -0.79174613 -0.49662129 -0.57593536 -0.39551296  0.64676883
  0.5645686 ]",0,[ 0.575 -0.792 -0.497]
"[-0.83652025  0.83605146 -0.86924578 -0.23963513  0.47636504 -0.85027694
  0.22937482]",0,[-0.837  0.836 -0.869]
"[ 0.49507984 -0.48342005 -0.43360346 -0.44373862 -0.56598438  0.08439884
  0.84594166]",0,[ 0.495 -0.483 -0.434]
"[ 0.53007049 -0.54291809  0.72236147 -0.9325586   0.13820703  0.31127584
 -0.54387082]",0,[ 0.53  -0.543  0.722]
"[ 0.37499624 -0.07569422  0.51905318  0.79887361 -0.60231842  0.17554625
 -0.71012626]",0,[ 0.375 -0.076  0.519]
"[-0.35673275  0.0678771   0.94058596  0.75445459  0.64664685  0.54447183
 -0.63168089]",0,[-0.357  0.068  0.941]
"[-0.74602228 -0.48686588 -0.01099598 -0.61526419 -0.12351849  0.44400035
  0.62335196]",0,[-0.746 -0.487 -0.011]
"[-0.97044234 -0.71555407  0.70554087 -0.4085843   0.69878999  0.37220473
  0.47817898]",0,[-0.97  -0.716  0.706]
"[-0.14567525 -0.00851699  0.09234649  0.16318114 -0.02373177 -0.98646745
  0.02476105]",0,[-0.146 -0.009  0.092]
"[-0.77454094  0.494037   -0.5326967   0.27085189  0.69504716 -0.08118589
  0.67857647]",0,[-0.775  0.494 -0.533]
"[ 0.84164884  0.89711918  0.80860456  0.335983    0.18795859  0.81302592
 -0.72649683]",0,[0.842 0.897 0.809]
"[ 0.82217703  0.02914544  0.20833855  0.84543511 -0.83617134  0.80883116
  0.05918107]",0,[0.822 0.029 0.208]
"[ 0.43665553  0.40394217 -0.05756413  0.61141403  0.18714307 -0.31764532
  0.71017151]",0,[ 0.437  0.404 -0.058]
"[ 0.36261845  0.27667584  0.50153062 -0.65914098 -0.70093215  0.65014446
 -0.11275214]",0,[0.363 0.277 0.502]
"[ 0.44452878 -0.60536166  0.87935879  0.94730022 -0.06571508 -0.49160391
 -0.20732491]",0,[ 0.445 -0.605  0.879]
"[-0.32346724 -0.21447007 -1.00305543  0.32935732 -0.93743947  0.34851985
 -0.48336433]",0,[-0.323 -0.214 -1.003]
"[-0.43589293  0.22125242  0.01584634  0.03231082  0.5841722   0.46427996
  0.53907285]",0,[-0.436  0.221  0.016]
"[-0.88633836 -0.3904865  -0.66785181  0.18530119  0.20134017 -0.87357131
 -0.96773129]",0,[-0.886 -0.39  -0.668]
"[ 0.09821424 -0.76075603 -0.67786245  0.95998031 -0.23874083 -0.81068597
  0.28376568]",0,[ 0.098 -0.761 -0.678]
"[-0.70899608  0.33907096  0.06970735 -0.94497965  0.88692636  0.00282132
 -0.09879695]",0,[-0.709  0.339  0.07 ]
"[ 0.24647277  0.7434835   0.9261179   0.23621018  0.45005022  0.10671963
 -0.43635072]",0,[0.246 0.743 0.926]
"[ 0.7646219  -0.76139877 -0.2644388   0.86824868  0.80712019  0.91571726
 -0.44550178]",0,[ 0.765 -0.761 -0.264]
"[ 0.47251338  0.66264492  0.81206566  0.05756501 -0.5812875   0.99267743
 -0.48246761]",0,[0.473 0.663 0.812]
"[-0.82015796 -0.26611717 -0.64876528 -0.62063335  0.83835245  0.97157581
  0.22538449]",0,[-0.82  -0.266 -0.649]
"[-0.47427192  0.91335851 -0.90569189  0.20451278 -0.31422555  0.02204155
  0.76711887]",0,[-0.474  0.913 -0.906]
"[-0.53975522 -0.38116472  0.41086459  0.27556631  0.09497029 -0.82800654
  0.9683345 ]",0,[-0.54  -0.381  0.411]
"[-0.89924037  0.46204383 -0.45956917 -0.83884405  0.76868769 -0.72504875
  0.97424429]",0,[-0.899  0.462 -0.46 ]
"[-0.14803769 -0.73082384  0.517335   -0.65393779  0.25589199 -0.58268435
  0.05794316]",0,[-0.148 -0.731  0.517]
"[-0.85839563  0.49215955 -0.74533422  0.29910791  0.8884442  -0.96128116
 -0.61276106]",0,[-0.858  0.492 -0.745]
"[-0.71783624  0.41088038 -0.83025175 -0.793148   -0.79532108  0.65953235
 -0.11117838]",0,[-0.718  0.411 -0.83 ]
"[ 0.30050177 -0.4022199   0.94467908 -0.29586346  0.30116731  0.93878758
  0.81620378]",0,[ 0.301 -0.402  0.945]
"[-0.00470973 -0.28762856 -0.23783597  0.80985913  0.07279995 -0.18383165
  0.28148296]",0,[-0.005 -0.288 -0.238]
"[-0.83340882 -0.18377533 -0.43286123 -0.13943923  0.37235722 -0.52023128
  0.77724118]",0,[-0.833 -0.184 -0.433]
"[-0.38170241 -0.64867115  0.40657075 -0.1820176  -0.07559118  0.82289808
  0.52222223]",1,[-0.382 -0.649  0.407]
"[-0.36462224 -0.64758472  0.39241029 -0.17872984 -0.07817714  0.80164161
  0.52174096]",1,[-0.365 -0.648  0.392]
"[-0.38559937 -0.64415886  0.40775435 -0.15991727 -0.05323331  0.83443125
  0.54355994]",0,[-0.386 -0.644  0.408]
"[-0.37474585 -0.65081914  0.38868842 -0.16750073 -0.07672732  0.78752073
  0.4993546 ]",1,[-0.375 -0.651  0.389]
