genome,fitness,behavior_descriptor
"[-0.86066293  0.78226632  0.21946392 -0.85825761  0.07197447  0.89659214
  0.83358028]",0,[-0.861  0.782  0.219]
"[ 0.69659776 -0.23566804 -0.78829745  0.65091089 -0.04786971  0.25647678
 -0.12004107]",0,[ 0.697 -0.236 -0.788]
"[ 0.32727758 -0.06221341 -0.38848252 -0.29587971 -0.35717362 -0.08659885
  0.08967512]",0,[ 0.327 -0.062 -0.388]
"[-0.53943764 -0.3149484  -0.58305774 -0.24716798 -0.41510333 -0.26192214
 -0.02768848]",0,[-0.539 -0.315 -0.583]
"[ 0.65366569 -0.01291673 -0.37874509  0.30285257  0.14147806  0.0830792
  0.17374072]",0,[ 0.654 -0.013 -0.379]
"[ 0.98506333 -0.16827853  0.39758357  0.44583869 -0.59745208  0.73675727
  0.17448637]",0,[ 0.985 -0.168  0.398]
"[-0.13891519  0.63322983 -0.94085692  0.67512795  0.50088713 -0.06572397
 -0.41264572]",0,[-0.139  0.633 -0.941]
"[-0.54441146  0.05569152  0.19706749  0.70505627  0.97079538 -0.3252723
 -0.95585088]",0,[-0.544  0.056  0.197]
"[ 0.81992203  0.90976787  0.44581877 -0.05270288  0.51375641 -0.58359551
  0.14997574]",0,[0.82  0.91  0.446]
"[-0.98214874 -0.08876733 -0.41207824 -0.78221254 -0.44613973 -0.03939648
 -0.14536035]",0,[-0.982 -0.089 -0.412]
"[ 0.14189687  0.98437481  0.04754987  0.80085709 -0.80500351 -0.87824308
  0.95364579]",0,[0.142 0.984 0.048]
"[-0.63974393 -0.65727988 -0.16767832  0.82339032 -0.97719502 -0.73043425
  0.36543965]",0,[-0.64  -0.657 -0.168]
"[ 0.74674405 -0.86234843 -0.93154611 -0.9494691  -0.60892626 -0.58049649
 -0.86778717]",0,[ 0.747 -0.862 -0.932]
"[ 2.44400023e-04 -7.03302454e-01 -5.24329954e-02  6.33674095e-01
 -7.36657202e-01  5.04056163e-01 -1.85455812e-01]",0,[ 0.    -0.703 -0.052]
"[ 0.70771443  0.52468628 -0.69554174  0.68815976 -0.83247599 -0.51276796
 -0.75642506]",0,[ 0.708  0.525 -0.696]
"[-0.03859469 -0.8187645   0.53111764 -0.8837982   0.6920099   0.51607709
  0.06360939]",0,[-0.039 -0.819  0.531]
"[ 0.15044193 -0.16865833 -0.27546362  0.6964536  -0.51004952  0.87435157
  0.10704258]",0,[ 0.15  -0.169 -0.275]
"[ 0.27149946  0.71851112  0.76592963 -0.74639826  0.35343614 -0.97544939
 -0.39097432]",0,[0.271 0.719 0.766]
"[ 0.22775454  0.55598369 -0.30995807  0.19964359  0.35504018 -0.32595525
 -0.3407796 ]",0,[ 0.228  0.556 -0.31 ]
"[-0.39607787 -0.12742423  0.01278124  0.36455866  0.59360176 -0.53371237
 -0.12663992]",0,[-0.396 -0.127  0.013]
"[-0.81197756  0.31785937 -0.84907798 -0.64074737 -0.13447035 -0.77597878
  0.93368043]",0,[-0.812  0.318 -0.849]
"[ 0.5269083  -0.84737268 -0.31361363  0.81952113 -0.80812492  0.47925591
 -0.78040313]",0,[ 0.527 -0.847 -0.314]
"[-0.65009173 -0.07051827 -0.15636798 -0.07517063  0.82679153 -0.09436286
 -0.16187263]",0,[-0.65  -0.071 -0.156]
"[ 0.06856126 -0.25133218  0.02277539 -0.70938894  0.06319542  0.17705203
 -0.61689581]",0,[ 0.069 -0.251  0.023]
"[-0.49475697  0.92890506  0.84084272 -0.49382676 -0.26614472 -0.2725072
  0.87988154]",0,[-0.495  0.929  0.841]
"[ 0.52176367  0.4777354  -0.59985054 -0.55671765  0.9335951   0.78741912
 -0.19099783]",0,[ 0.522  0.478 -0.6  ]
"[-0.69621141 -0.18378447  0.67227279 -0.29559966  0.06941213  0.1521273
  0.7323259 ]",0,[-0.696 -0.184  0.672]
"[-0.3623666  -0.65131747  0.40664047 -0.18148249 -0.0805786   0.83655174
  0.53631933]",1,[-0.362 -0.651  0.407]
"[-0.36409786 -0.6500853   0.41749535 -0.18365274 -0.07707534  0.83857066
  0.53128453]",0,[-0.364 -0.65   0.417]
"[ 0.36822364  0.37172606  0.64637635  0.47747284  0.37945411  0.11813067
 -0.75636734]",0,[0.368 0.372 0.646]
"[-0.36976135 -0.6553648   0.40455511 -0.1801435  -0.08401608  0.83352
  0.53340051]",0,[-0.37  -0.655  0.405]
"[ 0.67014518  0.81398319 -0.53157785 -0.94700216 -0.23616276  0.46543537
 -0.24815627]",0,[ 0.67   0.814 -0.532]
"[ 0.66117697  0.77571983  0.17120022  0.86067437  0.42735471 -0.01840116
  0.85273152]",0,[0.661 0.776 0.171]
"[ 0.53972456  0.56321451  0.40359201  0.5148012   0.31801502  0.29162849
 -0.0772386 ]",0,[0.54  0.563 0.404]
"[ 0.48949345  0.79267915 -0.35395643 -0.54715488  0.02675346  0.0009699
 -0.42937908]",0,[ 0.489  0.793 -0.354]
"[ 0.57220702 -0.90334349 -0.37672856  0.37920283 -0.46401543 -0.29476237
 -0.34821843]",0,[ 0.572 -0.903 -0.377]
"[-0.75088693 -0.07106661  0.35597876 -0.37661758  0.96557816 -0.29900002
 -0.7215565 ]",0,[-0.751 -0.071  0.356]
"[ 0.44024112  0.76648732 -0.98778563 -0.21891943  0.36821001  0.9048788
  0.97785439]",0,[ 0.44   0.766 -0.988]
"[ 0.37375181  0.36575137  0.64180174  0.45982032  0.38083129  0.1083611
 -0.75914996]",0,[0.374 0.366 0.642]
"[ 0.20740492 -0.15269431 -0.48530047 -0.4928054  -0.17603598 -0.05432152
  0.14907511]",0,[ 0.207 -0.153 -0.485]
"[-0.0134842   0.43723211 -0.56509015 -0.553266   -0.7693279  -0.46359496
 -0.715752  ]",0,[-0.013  0.437 -0.565]
"[-0.11515781  0.03974277 -0.33307645  0.92696504 -0.25239649 -0.64041895
  0.73842545]",0,[-0.115  0.04  -0.333]
"[ 0.56993551  0.39375571  0.05065256  0.54462492 -0.54755445  0.57586049
  0.06601214]",0,[0.57  0.394 0.051]
"[-0.96002831 -0.10691552 -0.5403874   0.828902   -0.54157878 -0.7986181
 -0.40270783]",0,[-0.96  -0.107 -0.54 ]
"[ 0.59739788  0.87832584 -0.66025864 -0.69986131  0.08300317 -0.91123811
  0.36112009]",0,[ 0.597  0.878 -0.66 ]
"[-0.85743189 -0.6368269   0.55879786  0.43465743 -0.69652427  0.17166205
 -0.49749607]",0,[-0.857 -0.637  0.559]
"[-0.37501228  0.27827876 -0.29846542 -0.46908066  0.78572028 -0.08994254
  0.77862862]",0,[-0.375  0.278 -0.298]
"[ 0.11234501 -0.17528923  0.0363926  -0.05256216 -0.17675166 -0.77202275
 -0.35088169]",0,[ 0.112 -0.175  0.036]
"[-0.06111943 -0.85974458 -0.70902132 -0.78365758  0.74052651  0.73036516
  0.23332477]",0,[-0.061 -0.86  -0.709]
"[-0.00554597 -0.42898771 -0.16673821 -0.73281178 -0.32555941 -0.01471601
  0.90750986]",0,[-0.006 -0.429 -0.167]
"[-0.6749348  -0.78536054 -0.85048384 -0.16661055 -0.8762443  -0.77545789
  0.85253093]",0,[-0.675 -0.785 -0.85 ]
"[ 0.419366   -0.79395941  0.8544841   0.41339762  0.70785897 -0.52558968
 -0.12293156]",0,[ 0.419 -0.794  0.854]
"[-0.06049101  0.56638534  0.7594959   0.08135601 -0.74412466  0.3666616
 -0.69875571]",0,[-0.06   0.566  0.759]
"[-0.47443224  0.6003878  -0.17680409 -0.29001345 -0.00324276  0.88852823
 -0.14313521]",0,[-0.474  0.6   -0.177]
"[-0.25016405 -0.74248983 -0.53211071  0.0780678   0.35053477 -0.05665737
 -0.23020598]",0,[-0.25  -0.742 -0.532]
"[-0.7176801  -0.51688019  0.4648841  -0.65030756 -0.5676347   0.68344202
 -0.05819763]",0,[-0.718 -0.517  0.465]
"[-0.03714702  0.00767351  0.56057251  0.00836627  0.72103772  0.28135761
  0.18174152]",0,[-0.037  0.008  0.561]
"[-0.71120965 -0.05504839 -0.54605729 -0.86710166  0.10402549  0.2712031
 -0.54414282]",0,[-0.711 -0.055 -0.546]
"[ 0.44876063 -0.67569237 -0.97215471  0.10632819  0.25053143 -0.33077206
  0.07574246]",0,[ 0.449 -0.676 -0.972]
"[-0.65675975  0.75021201  0.961375   -0.56772294  0.66117967  0.12421839
  0.37195692]",0,[-0.657  0.75   0.961]
"[-0.09325154 -0.0934446  -0.28619226  0.46514611 -0.68820477 -0.18206852
  0.80132979]",0,[-0.093 -0.093 -0.286]
"[ 0.84491851  0.85094186  0.54740191 -0.74361648 -0.50474885 -0.4394453
  0.82598118]",0,[0.845 0.851 0.547]
"[ 0.42099612  0.97449543 -0.73935775  0.26884295  0.80221702  0.53708451
  0.51496057]",0,[ 0.421  0.974 -0.739]
"[ 0.09229218 -0.68398295  0.89981396  0.63331549  0.79186139 -0.05959705
 -0.19734432]",0,[ 0.092 -0.684  0.9  ]
"[-0.34772554  0.3279766  -0.77460696  0.33663694  0.65788966 -0.77670724
  0.47596491]",0,[-0.348  0.328 -0.775]
"[ 0.3505534   0.46173231  0.45579755 -0.93956007  0.41468731  0.09001464
  0.01690664]",0,[0.351 0.462 0.456]
"[ 0.43921649  0.39295683 -0.71345045  0.10596873 -0.40154536  0.86531888
  0.42181149]",0,[ 0.439  0.393 -0.713]
"[-0.33089082 -0.51968196  0.37009095 -0.61021493  0.46961691 -0.45041911
  0.11836199]",0,[-0.331 -0.52   0.37 ]
"[-0.83500493  0.91783748 -0.73496234  0.73930859 -0.0069715  -0.26127196
  0.89628006]",0,[-0.835  0.918 -0.735]
"[ 0.15050293 -0.59904724  0.01890205 -0.91778891 -0.50580443 -0.0179388
  0.32047071]",0,[ 0.151 -0.599  0.019]
"[-0.15896088  0.63665111 -0.57166223 -0.4812661  -0.18877846  0.38634483
  0.42421314]",0,[-0.159  0.637 -0.572]
"[-0.97989601 -0.88010513  0.54843513 -0.65424055 -0.72511281 -0.49698157
 -0.0862707 ]",0,[-0.98  -0.88   0.548]
"[-0.76291642  0.23278992 -0.53352409  0.7301757   0.17609102 -0.18791431
  0.98716783]",0,[-0.763  0.233 -0.534]
"[-0.76402872 -0.45110569 -0.22997733 -0.72613479 -0.74728969  0.8303102
  0.0919852 ]",0,[-0.764 -0.451 -0.23 ]
"[-0.58306735 -0.64805367 -0.71869575 -0.65318955 -0.11442693  0.90619523
 -0.8076253 ]",0,[-0.583 -0.648 -0.719]
"[ 0.06219688  0.58711954 -0.89881673  0.72984138  0.01567239  0.60942661
  0.74524146]",0,[ 0.062  0.587 -0.899]
"[-0.92583134  0.01164305 -0.53485384  0.68655614 -0.90888469  0.27194922
  0.049195  ]",0,[-0.926  0.012 -0.535]
"[-0.18242205  0.66635968  0.85461601 -0.58862373  0.96944058 -0.85308725
  0.01027304]",0,[-0.182  0.666  0.855]
"[ 0.94092177 -0.36241535 -0.41790758  0.56179205 -0.0170862  -0.60664641
 -0.95076665]",0,[ 0.941 -0.362 -0.418]
"[ 0.5108393  -0.56827695 -0.89463079 -0.38511398 -0.30786589 -0.54728976
  0.69050946]",0,[ 0.511 -0.568 -0.895]
"[ 0.82183167 -0.55278846 -0.92090499 -0.02851827  0.33672479  0.11288344
 -0.31017928]",0,[ 0.822 -0.553 -0.921]
"[ 0.53406339 -0.29478473  0.72975178 -0.43864495 -0.60186215  0.14980262
 -0.32489684]",0,[ 0.534 -0.295  0.73 ]
"[-0.8903594  -0.80129606 -0.30169805  0.37877763 -0.50851574 -0.63385746
 -0.36563677]",0,[-0.89  -0.801 -0.302]
"[-0.15984347  0.61989374  0.19176046  0.05698353  0.27179018 -0.70725423
  0.92559173]",0,[-0.16   0.62   0.192]
"[-0.03186022  0.33286104 -0.9666015  -0.8510754  -0.08416067 -0.32533133
 -0.95766192]",0,[-0.032  0.333 -0.967]
"[ 0.22538136 -0.55817284  0.29137509  0.70030893 -0.18071292 -0.4288268
  0.80860229]",0,[ 0.225 -0.558  0.291]
"[-0.87767105 -0.01349333 -0.08177937  0.62404505 -0.77422064  0.06529506
 -0.86101537]",0,[-0.878 -0.013 -0.082]
"[ 0.32987254  0.03771691 -0.0586662  -0.43737394  0.76548744  0.83019883
  0.24876127]",0,[ 0.33   0.038 -0.059]
"[ 0.39046199 -0.50211434 -0.25719212  0.61308704  0.32944707  0.70218786
 -0.98926659]",0,[ 0.39  -0.502 -0.257]
"[-0.43839918 -0.958641    0.1660776  -0.14111006  0.70891686 -0.53700137
  0.79488396]",0,[-0.438 -0.959  0.166]
"[-0.61986174  0.79465455 -0.20044212  0.63563587  0.75249899 -0.17883498
  0.20346069]",0,[-0.62   0.795 -0.2  ]
"[ 0.72896933 -0.34275364  0.13019001 -0.08504633  0.19844654 -0.30455311
 -0.33042594]",0,[ 0.729 -0.343  0.13 ]
"[-0.38516608  0.72096541  0.12976369  0.96004674 -0.74209483  0.23217613
 -0.84872885]",0,[-0.385  0.721  0.13 ]
"[-0.45508736  0.6179669   0.07241927  0.21285725  0.62851431 -0.16926652
  0.44205793]",0,[-0.455  0.618  0.072]
"[ 0.42053424  0.97838016 -0.93085595  0.21448119 -0.64998978  0.94000559
  0.86534501]",0,[ 0.421  0.978 -0.931]
"[-0.76138027  0.4525901  -0.79987028  0.42130239 -0.37709554 -0.28913975
 -0.24194621]",0,[-0.761  0.453 -0.8  ]
"[-0.2362732   0.37420537 -0.18466314 -0.09528031  0.63282498 -0.28230729
  0.62276242]",0,[-0.236  0.374 -0.185]
"[ 0.37204402 -0.69191916 -0.63664074 -0.50864603  0.35864457  0.4963187
  0.71825735]",0,[ 0.372 -0.692 -0.637]
"[ 0.0975126  -0.76930607  0.85632832  0.9055496   0.8143215   0.34768985
 -0.97455864]",0,[ 0.098 -0.769  0.856]
"[-0.86080863  0.77699168  0.22157178 -0.85694513  0.07171569  0.89758106
  0.83101259]",0,[-0.861  0.777  0.222]
"[ 0.6909884  -0.23138234 -0.79062624  0.64858803 -0.05233459  0.25330521
 -0.12851203]",0,[ 0.691 -0.231 -0.791]
"[ 0.33288342 -0.05653285 -0.38392197 -0.29477572 -0.35459127 -0.08564734
  0.08602739]",0,[ 0.333 -0.057 -0.384]
"[-0.54137291 -0.31808119 -0.58881786 -0.25437744 -0.41507152 -0.26679881
 -0.0262976 ]",0,[-0.541 -0.318 -0.589]
"[ 0.65885966 -0.01852608 -0.38052643  0.30724982  0.13531866  0.08448436
  0.17697692]",0,[ 0.659 -0.019 -0.381]
"[-0.7692814  -0.51724801  0.26461907  0.48442923  0.71325008 -0.66174626
  0.85076901]",0,[-0.769 -0.517  0.265]
"[ 0.97808367 -0.17467513  0.40314894  0.44544942 -0.59906566  0.7426268
  0.16850803]",0,[ 0.978 -0.175  0.403]
"[-0.13698809  0.6313528  -0.93714261  0.68095121  0.49774201 -0.06492687
 -0.41635394]",0,[-0.137  0.631 -0.937]
"[-0.54941394  0.05154809  0.1954224   0.69933587  0.97044585 -0.32404917
 -0.94989526]",0,[-0.549  0.052  0.195]
"[ 0.81856332  0.9089463   0.45022069 -0.04759751  0.5148618  -0.58047024
  0.14476316]",0,[0.819 0.909 0.45 ]
"[-0.97864337 -0.08944256 -0.41182974 -0.78118064 -0.44092862 -0.04593289
 -0.14919823]",0,[-0.979 -0.089 -0.412]
"[ 0.14138118  0.98401203  0.05125013  0.79592074 -0.81223534 -0.8807342
  0.95122797]",0,[0.141 0.984 0.051]
"[-0.63650681 -0.65919015 -0.16476565  0.81879499 -0.98261049 -0.72923603
  0.3680409 ]",0,[-0.637 -0.659 -0.165]
"[-2.46988128e-04 -7.06651371e-01 -5.11222070e-02  6.34770872e-01
 -7.40727744e-01  4.97350984e-01 -1.94506265e-01]",0,[-0.    -0.707 -0.051]
"[ 0.70742966  0.52036946 -0.69359799  0.68367029 -0.83128387 -0.51495736
 -0.75850817]",0,[ 0.707  0.52  -0.694]
"[-0.04054801 -0.81629617  0.53321705 -0.8852429   0.69061097  0.52075588
  0.06227377]",0,[-0.041 -0.816  0.533]
"[ 0.14961816 -0.17102149 -0.27279339  0.69149471 -0.50685062  0.87717452
  0.10891916]",0,[ 0.15  -0.171 -0.273]
"[ 0.27044424  0.72159394  0.76529736 -0.74630385  0.35557755 -0.97400685
 -0.39725708]",0,[0.27  0.722 0.765]
"[ 0.2312227   0.55793302 -0.31458538  0.20155208  0.35734807 -0.32878849
 -0.34101414]",0,[ 0.231  0.558 -0.315]
"[-0.39538283 -0.12796579  0.01927535  0.36806552  0.59098489 -0.52669042
 -0.12272219]",0,[-0.395 -0.128  0.019]
"[-0.81516383  0.31694444 -0.84886695 -0.64726671 -0.13240759 -0.77251889
  0.93317622]",0,[-0.815  0.317 -0.849]
"[ 0.52981458 -0.84774517 -0.31042219  0.82595552 -0.81608511  0.47421087
 -0.78260236]",0,[ 0.53  -0.848 -0.31 ]
"[-0.65102411 -0.06370108 -0.1515023  -0.07674493  0.82101994 -0.09640192
 -0.15773945]",0,[-0.651 -0.064 -0.152]
"[ 0.06499594 -0.2583772   0.01927015 -0.71490307  0.0605966   0.18275643
 -0.60975644]",0,[ 0.065 -0.258  0.019]
"[-0.498955    0.93111005  0.83437205 -0.49719431 -0.27046404 -0.27271655
  0.88237158]",0,[-0.499  0.931  0.834]
"[ 0.52169009  0.48288676 -0.59446976 -0.55910049  0.93154777  0.7884312
 -0.19672418]",0,[ 0.522  0.483 -0.594]
"[-0.37040365 -0.65122328  0.41543503 -0.18277777 -0.08371772  0.83634833
  0.53450887]",0,[-0.37  -0.651  0.415]
"[-0.36697306 -0.65811032  0.41704977 -0.18165934 -0.07505776  0.83055905
  0.53447581]",0,[-0.367 -0.658  0.417]
"[ 0.37348896  0.37921144  0.64295814  0.477379    0.38394164  0.12319925
 -0.7514586 ]",0,[0.373 0.379 0.643]
"[-0.36162757 -0.64139523  0.41321752 -0.1755194  -0.07633934  0.84310171
  0.53869692]",1,[-0.362 -0.641  0.413]
"[-0.37016558 -0.65265854  0.40786365 -0.18319739 -0.08888716  0.82457621
  0.53294257]",0,[-0.37  -0.653  0.408]
"[ 0.66967485  0.81631576 -0.52870197 -0.95087339 -0.23038623  0.46814914
 -0.24699802]",0,[ 0.67   0.816 -0.529]
"[ 0.66454264  0.7744398   0.17202585  0.86073125  0.43340898 -0.02747906
  0.85084302]",0,[0.665 0.774 0.172]
"[ 0.54208012  0.56908039  0.40445707  0.51436259  0.31418218  0.28615147
 -0.0773223 ]",0,[0.542 0.569 0.404]
"[ 0.48969239  0.79093424 -0.35649514 -0.55283327  0.02717645  0.00516805
 -0.43119827]",0,[ 0.49   0.791 -0.356]
"[ 0.5734451  -0.90530664 -0.37841926  0.38093445 -0.46438984 -0.29022644
 -0.34977048]",0,[ 0.573 -0.905 -0.378]
"[-0.74808951 -0.07705521  0.35631434 -0.37226444  0.96074584 -0.29250527
 -0.72447532]",0,[-0.748 -0.077  0.356]
"[ 0.4424728   0.76705329 -0.99500594 -0.2239185   0.36472695  0.90054028
  0.98360136]",0,[ 0.442  0.767 -0.995]
"[ 0.37501021  0.3723906   0.64360564  0.4666144   0.38382181  0.11714167
 -0.75622665]",0,[0.375 0.372 0.644]
"[ 0.20966979 -0.15312794 -0.48469389 -0.48702646 -0.17791476 -0.05628075
  0.15114242]",0,[ 0.21  -0.153 -0.485]
"[-0.00658541  0.43819568 -0.57273831 -0.55171161 -0.76929208 -0.46677105
 -0.7180723 ]",0,[-0.007  0.438 -0.573]
"[-0.11334718  0.03965168 -0.33479408  0.9257593  -0.25457243 -0.63650759
  0.73365574]",0,[-0.113  0.04  -0.335]
"[ 0.56836686  0.38736408  0.05281729  0.5473077  -0.54400417  0.57588113
  0.06683231]",0,[0.568 0.387 0.053]
"[-0.96196262 -0.09779262 -0.53246725  0.83029278 -0.54624152 -0.79588523
 -0.39524928]",0,[-0.962 -0.098 -0.532]
"[ 0.58966622  0.88053072 -0.66229029 -0.6988424   0.08377106 -0.9156605
  0.36486995]",0,[ 0.59   0.881 -0.662]
"[-0.8610702  -0.64196572  0.56498315  0.43309663 -0.69961806  0.17453887
 -0.49694939]",0,[-0.861 -0.642  0.565]
"[-0.38129046  0.28134439 -0.30600909 -0.46571136  0.79360164 -0.09065128
  0.78004966]",0,[-0.381  0.281 -0.306]
"[ 0.10405808 -0.17029044  0.0411924  -0.04414087 -0.1773004  -0.77191095
 -0.35289541]",0,[ 0.104 -0.17   0.041]
"[-0.06070699 -0.86680463 -0.71102893 -0.79022788  0.74847125  0.72671103
  0.23285202]",0,[-0.061 -0.867 -0.711]
"[-0.0061665  -0.42842453 -0.17130018 -0.73281619 -0.32102129 -0.02259392
  0.91434262]",0,[-0.006 -0.428 -0.171]
"[-0.67846939 -0.78043752 -0.85065853 -0.16136112 -0.87143532 -0.78070587
  0.8520957 ]",0,[-0.678 -0.78  -0.851]
"[ 0.41152418 -0.7917343   0.8537871   0.41603958  0.70704519 -0.51802151
 -0.12376446]",0,[ 0.412 -0.792  0.854]
"[-0.05899289  0.56991939  0.75417337  0.08662051 -0.74098362  0.36366551
 -0.69770266]",0,[-0.059  0.57   0.754]
"[-0.47468622  0.60160886 -0.17265094 -0.28714582  0.00149928  0.88782604
 -0.14695086]",0,[-0.475  0.602 -0.173]
"[-0.24384053 -0.7384913  -0.52295887  0.07565502  0.34865216 -0.06113632
 -0.23264152]",0,[-0.244 -0.738 -0.523]
"[-0.72475763 -0.51178009  0.46448981 -0.64763005 -0.56794547  0.68423432
 -0.05972344]",0,[-0.725 -0.512  0.464]
"[-0.03716258  0.00457027  0.56463049  0.00524565  0.72211701  0.27874632
  0.18276195]",0,[-0.037  0.005  0.565]
"[-0.70664591 -0.05856793 -0.54596711 -0.87165316  0.099907    0.27940842
 -0.5520012 ]",0,[-0.707 -0.059 -0.546]
"[ 0.44609924 -0.6782314  -0.96956927  0.11282375  0.24718545 -0.33653984
  0.07319194]",0,[ 0.446 -0.678 -0.97 ]
"[-0.65207339  0.75460354  0.95703329 -0.56140461  0.65997521  0.11965042
  0.37432235]",0,[-0.652  0.755  0.957]
"[-0.52802633  0.03138492  0.17709858  0.89283199 -0.90999628  0.66496917
  0.14979084]",0,[-0.528  0.031  0.177]
"[-0.09121343 -0.09493755 -0.27951763  0.4614946  -0.69286228 -0.18592359
  0.79650178]",0,[-0.091 -0.095 -0.28 ]
"[ 0.83907529  0.85941506  0.55007229 -0.74613633 -0.50510401 -0.43606185
  0.82315922]",0,[0.839 0.859 0.55 ]
"[ 0.41564104  0.97503747 -0.73943683  0.2691938   0.80594617  0.53373379
  0.51561755]",0,[ 0.416  0.975 -0.739]
"[ 0.09149918 -0.6823302   0.89633506  0.63650151  0.7948689  -0.06149441
 -0.20086969]",0,[ 0.091 -0.682  0.896]
"[-0.34097715  0.32917675 -0.77465064  0.33159981  0.65700444 -0.78047159
  0.47671259]",0,[-0.341  0.329 -0.775]
"[ 0.35514477  0.45518102  0.4495439  -0.94258716  0.4197476   0.0924864
  0.02486804]",0,[0.355 0.455 0.45 ]
"[ 0.44069862  0.39100331 -0.71301242  0.10416866 -0.40758512  0.86224268
  0.41543654]",0,[ 0.441  0.391 -0.713]
"[-0.33428673 -0.51680481  0.37446778 -0.60427987  0.47495798 -0.45199697
  0.11183765]",0,[-0.334 -0.517  0.374]
"[-0.82860748  0.92241474 -0.74259657  0.73822243 -0.00659526 -0.26657961
  0.89377691]",0,[-0.829  0.922 -0.743]
"[ 0.15737673 -0.60209524  0.02004293 -0.91464389 -0.50289828 -0.01878421
  0.32345826]",0,[ 0.157 -0.602  0.02 ]
"[-0.15633426  0.63983831 -0.56677938 -0.48288607 -0.18814948  0.38943893
  0.42329537]",0,[-0.156  0.64  -0.567]
"[-0.97944711 -0.88298211  0.54084385 -0.65700919 -0.7264715  -0.50154173
 -0.08679526]",0,[-0.979 -0.883  0.541]
"[-0.76961836  0.2336221  -0.53432881  0.72884267  0.1761204  -0.1863119
  0.98524169]",0,[-0.77   0.234 -0.534]
"[-0.76789895 -0.44600555 -0.22761371 -0.72843993 -0.74666273  0.82922199
  0.09493347]",0,[-0.768 -0.446 -0.228]
"[-0.58300044 -0.65289722 -0.71715015 -0.6545107  -0.11532557  0.90406559
 -0.80913062]",0,[-0.583 -0.653 -0.717]
"[ 0.05766125  0.59197399 -0.90457634  0.73345257  0.01097991  0.61444393
  0.74169857]",0,[ 0.058  0.592 -0.905]
"[-0.9276687   0.01069308 -0.52793505  0.68888517 -0.90271593  0.27212529
  0.05515289]",0,[-0.928  0.011 -0.528]
"[-0.18371654  0.66928177  0.86160513 -0.58231878  0.97336208 -0.85854968
  0.00987857]",0,[-0.184  0.669  0.862]
"[ 0.9496305  -0.36462538 -0.41659968  0.56955621 -0.01903346 -0.60971544
 -0.95399697]",0,[ 0.95  -0.365 -0.417]
"[ 0.50930494 -0.57613439 -0.90023786 -0.3784152  -0.3078248  -0.54013207
  0.6901825 ]",0,[ 0.509 -0.576 -0.9  ]
"[ 0.82631846 -0.5489107  -0.92151791 -0.0262145   0.33699369  0.11002855
 -0.31124391]",0,[ 0.826 -0.549 -0.922]
"[ 0.53468138 -0.29633241  0.7347491  -0.44228029 -0.60075477  0.14874196
 -0.33352102]",0,[ 0.535 -0.296  0.735]
"[-0.89599561 -0.80400078 -0.29468393  0.37774078 -0.51690854 -0.63805091
 -0.36447336]",0,[-0.896 -0.804 -0.295]
"[-0.1544809   0.62001385  0.19294436  0.06117546  0.26897526 -0.71032887
  0.93277837]",0,[-0.154  0.62   0.193]
"[-0.02760454  0.33656995 -0.96044198 -0.85804847 -0.08237761 -0.32910298
 -0.95409909]",0,[-0.028  0.337 -0.96 ]
"[ 0.21997902 -0.55532159  0.28953841  0.70334544 -0.17638716 -0.42362986
  0.80623423]",0,[ 0.22  -0.555  0.29 ]
"[-0.88128003 -0.00646139 -0.08313816  0.63284062 -0.77456754  0.06743191
 -0.86209909]",0,[-0.881 -0.006 -0.083]
"[ 0.3293665   0.03865137 -0.06310254 -0.43288594  0.7644089   0.82492801
  0.25153824]",0,[ 0.329  0.039 -0.063]
"[ 0.38638287 -0.5016825  -0.26063551  0.61090573  0.33085778  0.70141434
 -0.98728008]",0,[ 0.386 -0.502 -0.261]
"[-0.43727231 -0.96199987  0.16415492 -0.13723199  0.70632859 -0.53425477
  0.79992625]",0,[-0.437 -0.962  0.164]
"[-0.62022444  0.79632356 -0.2004774   0.63468342  0.74843947 -0.18198744
  0.2059965 ]",0,[-0.62   0.796 -0.2  ]
"[ 0.72415816 -0.34118467  0.1304803  -0.08948906  0.20132581 -0.30843553
 -0.33655936]",0,[ 0.724 -0.341  0.13 ]
"[-0.3860972   0.71491366  0.12693506  0.95354878 -0.73797644  0.23322772
 -0.85305363]",0,[-0.386  0.715  0.127]
"[-0.4520306   0.61460658  0.07062426  0.21975652  0.63192317 -0.1689251
  0.44040287]",0,[-0.452  0.615  0.071]
"[ 0.42652071  0.9840794  -0.93611907  0.21906958 -0.64561428  0.94035847
  0.85967923]",0,[ 0.427  0.984 -0.936]
"[-0.75525768  0.45679503 -0.79264687  0.41938023 -0.38031226 -0.29812231
 -0.24144694]",0,[-0.755  0.457 -0.793]
"[-0.23689554  0.37816902 -0.18217734 -0.09303658  0.63286865 -0.28037857
  0.61998772]",0,[-0.237  0.378 -0.182]
"[ 0.37584859 -0.69270403 -0.63245504 -0.50279419  0.35980276  0.49237196
  0.71369235]",0,[ 0.376 -0.693 -0.632]
"[ 0.09762977 -0.76821738  0.86233152  0.9088315   0.80690517  0.34748258
 -0.97106197]",0,[ 0.098 -0.768  0.862]
"[-0.86228745  0.77732821  0.22619084 -0.86130874  0.06995669  0.89960945
  0.82518802]",0,[-0.862  0.777  0.226]
"[ 0.69900552 -0.23345231 -0.78704248  0.65342811 -0.0506024   0.25454817
 -0.12719744]",0,[ 0.699 -0.233 -0.787]
